"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2021,0.046,1.52,0.06,0.3,1.5,-1.9,87.43,1.38,-0.98,97.69,0.53,6.041378,0.12,0.04,-0.42,0.02,11.93,1.84,0.67,0.04,-0.23,3959628,0,0,1,0,0,0,0,0,0,0.061,1.26,0.06,0.3,1.63,-1.4,59.03,0.93,-0.38,32.37,0.53,6.041378,0.15,0.01,-0.44,0,11.15,2.91,0.61,0.01,-0.15,356606,0,0,0,0.046,1.33,0.06,0.3,1.76,-1.43,56.36,1.04,-0.51,47.71,0.53,6.041378,0.18,-1.19,-0.53,-0.43,11.22,2.79,0.57,-0.07,-0.19,-61876170,0,1,-0.245901639,0.206349206,-0.079754601,0.357142857,0.440789474,0.481111299,0.483870968,1.578947368,2.017917825,0,0,-0.2,3,-0.045454545,2,0.069955157,-0.367697595,0.098360656,3,0.533333333,10.10364941,0,0
0,2011,2.059,0.96,0.11,0.18,1.87,0.01,51.61,0.47,-0.02,0.06,0.42,17.835173,0.14,0.07,0.02,0.41,12.32,0.17,0.54,0,0.14,10882836,0,0,0,0,1,0,1,0,0,5.635,1.05,0.11,0.18,2,0.01,50.91,0.4,0.02,0.01,0.44,18.141301,0.17,0.23,0.11,1.36,12.23,0.17,0.5,0.07,0.63,33258756,0,0,0,8.15,1.1,0.11,0.18,2.06,0,61.9,0.4,0.06,0.02,0.52,10.338059,0.16,0.04,0.12,0.25,11.87,0.15,0.49,0.09,0.81,3876379,0,0,-0.634605146,-0.085714286,-0.065,0,0,0.013749754,0.175,-2,5,-0.045454545,-0.016874644,-0.176470588,-0.695652174,-0.818181818,-0.698529412,0.007358953,0,0.08,-1,-0.777777778,-0.67278283,0,0
0,2011,4.583,1.12,0.11,0.2,2,1.24,49.45,0.29,0.07,-4.4,0.37,2.641402,0.07,0.03,0.1,0.05,12.16,0.58,0.5,0.06,0.18,3571016,0,0,0,0,1,0,0,1,0,4.485,1.27,0.11,0.2,2.99,1.48,47.04,0.24,0.14,-4.74,0.41,2.772269,0.09,0,0.14,0,12.18,0.61,0.33,0.12,0.23,224790,0,0,1,4.567,1.18,0.11,0.2,3.01,1.53,61.94,0.25,0.1,-5.89,0.37,2.702558,0.1,-0.02,0.11,-0.03,12.2,0.63,0.33,0.08,0.18,-2238095,0,0,0.021850613,-0.118110236,-0.331103679,-0.162162162,-0.119496855,0.051232993,0.208333333,-0.5,-0.071729958,-0.097560976,-0.047205737,-0.222222222,3,-0.285714286,5,-0.001642036,-0.049180328,0.515151515,-0.5,-0.217391304,14.88600916,0,0
0,2012,3.95,1,0.14,0.39,3.53,0.87,50.57,0.45,0,115.46,0.46,4.313777,0.28,0.02,0.08,0.03,12.49,0.52,0.28,0.02,0.15,3050514,0,0,0,0,0,0,0,1,0,2.879,0.95,0.14,0.39,3.39,0.97,43.49,0.49,-0.04,109.51,0.47,4.533255,0.23,0.03,0.06,0.05,12.49,0.54,0.29,0.03,0.11,5396224,0,0,1,2.952,0.99,0.14,0.39,2.96,1.09,48.12,0.41,-0.01,85.35,0.52,4.657017,0.18,0.03,0.07,0.05,12.47,0.57,0.34,0.03,0.12,5584473,0,0,0.372004168,0.052631579,0.041297935,-0.103092784,-0.06779661,0.162796045,-0.081632653,-1,0.054332938,-0.021276596,-0.048415101,0.217391304,-0.333333333,0.333333333,-0.4,0,-0.037037037,-0.034482759,-0.333333333,0.363636364,-0.434694705,0,0
0,2014,8.055,1.02,0.02,0.36,2.69,1.07,44.3,0.37,0.02,160.84,0.47,3.058377,0.14,0.01,0.12,0.02,12.47,0.56,0.37,0.03,0.22,1941931,0,0,0,0,0,0,0,1,0,0.186,0.88,0.02,0.36,2.69,1.11,40.09,0.42,-0.14,54.19,0.46,3.054581,0.09,-0.01,0.06,-0.02,12.43,0.55,0.37,-0.02,0.11,-2197554,0,1,1,0.137,0.86,0.02,0.36,1.58,1.06,42.8,0.46,-0.19,-0.15,0.43,2.885334,0.03,-0.05,0.05,-0.09,12.44,0.54,0.63,-0.05,0.09,-8319791,0,1,42.30645161,0.159090909,0,-0.036036036,0.024390244,0.105013719,-0.119047619,-1.142857143,1.968075291,0.02173913,0.001242724,0.555555556,-2,1,-2,0.003218021,0.018181818,0,-2.5,1,-1.883678399,0,0
0,2010,4.473,2.53,0.06,0.3,1.92,0.89,52.67,0.17,0.21,19.6,0.16,0.435583,0.28,0.17,0.66,0.26,9.86,0.63,0.52,0.46,1.04,2243318,0,0,0,0,1,0,0,0,0,4.475,3.54,0.06,0.3,1.37,1.25,50.9,0.16,0.2,10.46,0.12,0.302711,0.17,0.2,0.77,0.27,9.65,0.75,0.73,0.54,1.03,2198443,0,0,0,4.492,12.27,0.06,0.3,1.14,11.24,46.71,0.18,0.16,15.7,0.11,0.260553,0.07,0.1,0.69,0.11,9.67,0.96,0.88,0.37,0.72,1128997,0,0,-0.000446927,-0.285310734,0.401459854,-0.288,-0.434640523,0.034774067,0.0625,0.05,0.873804971,0.333333333,0.438940111,0.647058824,-0.15,-0.142857143,-0.037037037,0.021761658,-0.16,-0.287671233,-0.148148148,0.009708738,0.020412174,0,0
0,2020,4.515,1.39,0,0.14,1.67,0.32,48.7,0.27,0.16,49.58,0.3,0.293702,0.22,0.26,0.37,0.8,9.71,0.33,0.6,0.38,1.12,3003373,0,0,0,0,1,0,0,0,0,4.556,1.48,0,0.14,1.76,0.57,36.65,0.26,0.12,27.37,0.27,0.281208,0.19,0.11,0.39,0.21,9.56,0.53,0.57,0.22,0.75,1078120,0,0,0,4.536,1.74,0,0.14,1.71,1.15,43.58,0.25,0.15,32.03,0.25,0.292021,0.19,0.16,0.42,0.24,9.62,0.66,0.59,0.25,0.64,1657681,0,0,-0.008999122,-0.060810811,-0.051136364,-0.438596491,-0.558558559,0.328785812,0.038461538,0.333333333,0.811472415,0.111111111,0.044429746,0.157894737,1.363636364,-0.051282051,2.80952381,0.015690377,-0.377358491,0.052631579,0.727272727,0.493333333,1.785750195,0,0
0,2019,3.021,1.09,0.25,0.12,0.91,-4.99,57.88,0.37,-0.03,-17.84,0.18,3.693913,-0.01,-0.28,-0.01,-0.22,12.17,1.23,1.1,-0.02,-0.01,-37075313,1,1,0,0,0,0,0,0,0,1.767,-1.52,0.25,0.12,0.55,3.42,192.81,0.39,-0.22,21.34,0.19,2.699658,-0.35,0.47,-0.12,0.5,12.15,0.95,1.84,-0.13,-0.13,62125920,1,1,0,3.256,1.51,0.25,0.12,0.23,-0.23,59.45,0.36,-0.39,0.3,0.26,4.657214,-2.5,-1.65,-1.25,-0.42,10.22,3.91,4.3,-1.49,-0.32,-31356654,1,1,0.709677419,-1.717105263,0.654545455,-2.459064327,-1.296457766,-0.699808101,-0.051282051,-0.863636364,-1.835988754,-0.052631579,0.368289243,-0.971428571,-1.595744681,-0.916666667,-1.44,0.001646091,0.294736842,-0.402173913,-0.846153846,-0.923076923,-1.596776885,0,0
0,2009,4.058,0.98,0.03,0.29,1.41,0.77,46.59,0.38,-0.02,52.86,0.78,17.85897,0.05,0,0.05,-0.01,13.64,0.51,0.71,0.01,0.09,-1803888,0,0,0,0,0,0,0,1,0,7.99,1.01,0.03,0.29,3.49,0.77,58.67,0.37,0.01,103.86,0.73,16.880861,0.22,0.03,0.06,0.07,13.6,0.48,0.29,0.05,0.13,18147940,0,0,1,7.315,1.01,0.03,0.29,1.93,0.77,59.2,0.38,0.01,40.53,0.73,16.261258,0.09,0,0.07,0,13.54,0.49,0.52,0.05,0.14,0,0,0,-0.492115144,-0.02970297,-0.595988539,0,0.095744681,-0.205897392,0.027027027,-3,-0.491045638,0.068493151,0.057941891,-0.772727273,-1,-0.166666667,-1.142857143,0.002941176,0.0625,1.448275862,-0.8,-0.307692308,-1.09939905,0,0
0,2012,0.183,-0.02,0.16,0.31,0.97,0.49,50.76,0.66,-0.27,10.9,0.42,2.988239,-0.01,-0.02,-0.32,-0.03,10.69,0.6,1.03,0,-0.54,-544837,1,1,0,0,0,1,0,0,0,0.175,-0.32,0.16,0.31,0.92,0.51,61.79,0.8,-0.35,1.21,0.46,2.95358,-0.04,-0.15,-0.45,-0.24,10.83,0.64,1.09,-0.18,-0.71,-5372372,1,1,0,0.207,0.87,0.16,0.31,1.6,0.37,44.38,0.55,-0.04,76.52,0.45,2.349294,0.23,0.06,0.02,0.11,10.96,0.55,0.63,0.05,0.03,2307393,0,0,0.045714286,-0.9375,0.054347826,-0.039215686,-0.143678161,-0.178507849,-0.175,-0.228571429,8.008264463,-0.086956522,0.011734573,-0.75,-0.866666667,-0.288888889,-0.875,-0.012927054,-0.0625,-0.055045872,-1,-0.23943662,-0.898585392,0,0
0,2020,5.791,1.08,0.05,0.3,2.25,-0.73,49.68,0.37,0.14,0.01,0.64,9.745708,0.18,0.23,0.32,4033025400,12.42,-2.13,0.44,0.32,5430029300,40330254,1,0,0,0,1,0,1,0,0,4.574,1.09,0.05,0.3,2.03,-0.74,49.52,0.38,0.16,0.04,0.67,9.628757,0.17,0.29,0.37,4582433700,12.32,-2.2,0.49,0.37,5680175000,45824337,1,0,0,4.559,1.1,0.05,0.3,1.97,-0.73,46.03,0.38,0.15,0.15,0.73,10.465514,0.17,0.17,0.38,2421475400,12.26,-2.08,0.51,0.36,5529605200,24214754,1,0,0.266069086,-0.009174312,0.108374384,-0.013513514,-0.014492754,0.003231018,-0.026315789,-0.125,-0.75,-0.044776119,0.012146012,0.058823529,-0.206896552,-0.135135135,-0.119894435,0.008116883,-0.031818182,-0.102040816,-0.135135135,-0.044038379,-0.119894435,1,1
0,2014,5.811,1.06,0.04,0.27,1.21,0.45,43.93,0.56,0.05,33.82,0.7,12.924066,0.03,0.04,0.05,0.11,13.31,0.4,0.82,0.03,0.13,18334005,0,0,0,0,0,0,0,0,0,5.852,1.08,0.04,0.27,1.44,0.51,61.8,0.52,0.06,20.62,0.65,12.795604,0.06,0.03,0.06,0.06,13.26,0.42,0.69,0.05,0.15,10380849,0,0,0,0.695,0.99,0.04,0.27,1.65,0.4,49.11,0.51,-0.01,31.45,0.63,11.842316,0.08,0.06,0.01,0.16,13.14,0.37,0.61,0.07,0.03,21004611,0,0,-0.007006152,-0.018518519,-0.159722222,-0.117647059,-0.069444444,-0.289158576,0.076923077,-0.166666667,0.640155189,0.076923077,0.010039542,-0.5,0.333333333,-0.166666667,0.833333333,0.003770739,-0.047619048,0.188405797,-0.4,-0.133333333,0.766137336,0,0
0,2014,0.036,0.01,0.05,0.6,0.77,0.05,52.71,0.79,-0.4,10.12,0.17,1.731291,-0.09,-0.27,-0.5,-0.66,9.17,0.41,1.3,-0.27,-1.23,-1793650,1,1,1,0,0,0,0,1,0,0.159,0.66,0.05,0.6,1.46,0.02,88.81,0.6,-0.15,14.71,0.25,1.685273,0.16,-0.17,-0.17,-0.47,9.48,0.37,0.69,-0.17,-0.46,-1563814,0,1,1,6.808,1.02,0.05,0.6,2.36,0.07,109.16,0.52,0.01,18.59,0.3,1.991047,0.3,0.06,0.06,0.23,9.58,0.28,0.42,0.06,0.2,647894,0,0,-0.773584906,-0.984848485,-0.47260274,1.5,0.189655172,-0.406485756,0.316666667,1.666666667,-0.312032631,-0.32,0.027305962,-1.5625,0.588235294,1.941176471,0.404255319,-0.032700422,0.108108108,0.884057971,0.588235294,1.673913043,0.146971443,0,0
0,2016,2.897,0.88,0.26,0.3,7.79,0.3,43.6,0.69,-0.1,101.25,0.23,1.74358,0.39,0.03,-0.05,0.12,10.95,0.28,0.13,0.03,-0.17,1338154,0,0,1,1,0,0,1,0,0,1.47,0.8,0.26,0.3,5.31,0.33,41.56,0.73,-0.17,70.4,0.29,2.05065,0.31,-0.07,-0.1,-0.24,10.94,0.3,0.19,-0.04,-0.34,-2840862,0,1,0,1.508,0.85,0.26,0.3,6.05,0.13,67.72,0.6,-0.13,84.92,0.33,2.055033,0.42,0.02,-0.08,0.13,10.89,0.19,0.17,0.01,-0.42,891895,0,0,0.970748299,0.1,0.467043315,-0.090909091,-0.11627907,0.049085659,-0.054794521,-0.411764706,0.438210227,-0.206896552,-0.149742764,0.258064516,-1.428571429,-0.5,-1.5,0.000914077,-0.066666667,-0.315789474,-1.75,-0.5,-1.471038016,0,0
0,2014,3.847,0.93,0.06,0.3,5.79,0.05,52.9,0.55,-0.06,156.8,0.28,1.620098,0.54,0.18,-0.01,1.15,10.18,0.16,0.17,-0.01,-0.04,3290299,0,1,0,0,0,0,0,0,0,5.79,1.07,0.06,0.3,4.51,0.07,35.93,0.48,0.05,121.27,0.32,1.48021,0.47,0.39,0.12,2.09,9.98,0.19,0.22,0.15,0.63,5814258,0,0,0,5.851,1.13,0.06,0.3,1.18,0.18,40.34,0.47,0.04,34.7,0.35,1.47247,0.06,0.25,0.13,0.56,9.72,0.45,0.85,0.3,0.28,2943284,0,0,-0.335578584,-0.130841121,0.283813747,-0.285714286,-0.217391304,0.472307264,0.145833333,-2.2,0.292982601,-0.125,0.094505509,0.14893617,-0.538461538,-1.083333333,-0.449760766,0.02004008,-0.157894737,-0.227272727,-1.066666667,-1.063492063,-0.434098212,0,0
0,2011,7.715,1.01,0.01,0.33,1.34,0.03,78.83,0.42,0,-2.08,0.81,49.605076,0.11,0.28,0.17,0.81,14.49,0.35,0.75,0.28,0.49,383803248,0,0,1,0,0,0,0,0,0,4.236,0.91,0.01,0.33,0.58,0.05,72.64,0.42,-0.02,-48.07,0.86,47.33253,-0.2,-0.22,0.17,-0.45,14.18,0.49,1.74,0.31,0.35,-225072202,1,0,0,0.196,0.71,0.01,0.33,1.72,0.05,74.71,0.42,-0.1,27.2,0.93,44.780006,0.24,0.05,0.01,0.15,14.32,0.36,0.58,-0.04,0.02,62057370,0,1,0.821293673,0.10989011,1.310344828,-0.4,-0.459183673,0.085214758,0,-1,-0.956729769,-0.058139535,0.04801235,-1.55,-2.272727273,0,-2.8,0.021861777,-0.285714286,-0.568965517,-0.096774194,0.4,-2.705245004,0,0
0,2010,8.308,1.05,0.02,0.34,-6.39,0.06,55.44,0.37,0.04,0.04,0.77,24.1526,0.19,0.08,0.12,2.3,13.51,0.04,-0.16,0.06,3.48,41660130,0,0,0,0,0,0,0,1,0,8.147,1.05,0.02,0.34,2.07,0.06,53.01,0.39,0.04,0.04,0.82,23.107795,0.08,0.19,0.11,1.53,13.52,0.13,0.48,0.05,0.88,98997949,0,0,1,4.811,1.04,0.02,0.34,0.75,0.09,56.81,0.4,0.03,0.04,0.82,22.711605,-0.05,-0.01,0.09,-0.04,13.46,0.28,1.33,0.03,0.34,-5880694,1,0,0.019761876,0,-4.086956522,0,-0.714285714,0.045840407,-0.051282051,0,0,-0.06097561,0.045214396,1.375,-0.578947368,0.090909091,0.503267974,-0.000739645,-0.692307692,-1.333333333,0.2,2.954545455,-0.579181888,0,0
0,2011,4.514,1.09,0.03,0.32,19.78,0.01,46.18,0.35,0.17,685.55,0.41,3.373293,0.78,0.09,0.11,1.61,12.4,0.05,0.05,0.09,1.99,14721876,0,0,0,0,0,0,0,0,1,4.533,1.08,0.03,0.32,12.55,0.02,46.48,0.28,0.15,609.52,0.47,3.377994,0.73,0.08,0.1,1.06,12.33,0.08,0.08,0.08,1.24,12825149,0,0,1,8.092,1.04,0.03,0.32,9.65,0.02,48.51,0.26,0.05,559.33,0.51,3.482308,0.81,0.06,0.05,0.6,12.27,0.11,0.1,0.06,0.46,9609796,0,0,-0.004191485,0.009259259,0.576095618,-0.5,-0.25,-0.006454389,0.25,0.133333333,0.124737498,-0.127659574,-0.001391654,0.068493151,0.125,0.1,0.518867925,0.00567721,-0.375,-0.375,0.125,0.60483871,0.147891225,0,0
0,2009,4.49,1.31,0.06,0.26,2.07,1.36,48.16,0.42,0.13,38.37,0.21,3.470093,0.11,-0.21,0.16,-0.34,11.52,0.62,0.48,0.01,0.26,-14731717,0,0,1,0,0,0,1,0,0,6.644,1.06,0.06,0.26,2.4,0.5,62.59,0.46,0.05,35.56,0.18,3.081526,0.13,0.01,0.08,0.03,11.5,0.39,0.42,0.05,0.2,871191,0,0,0,2.289,0.93,0.06,0.26,1.91,0.51,76.11,0.5,-0.07,25.14,0.19,2.582677,0.09,0.02,0.02,0.05,11.5,0.41,0.52,-0.02,0.04,1306750,0,1,-0.324202288,0.235849057,-0.1375,1.72,1.507692308,-0.230548011,-0.086956522,1.6,0.079021372,0.166666667,0.126095642,-0.153846154,-22,1,-12.33333333,0.00173913,0.58974359,0.142857143,-0.8,0.3,-17.90985903,0,0
0,2020,0.194,0.74,0.07,0.2,0.01,0.43,48.16,0.56,-0.23,0.01,0.51,4.951096,-0.91,0,-0.01,0,14.62,0.94,86.97,0,-0.01,1610368,0,0,1,0,0,0,0,1,0,0.187,0.75,0.07,0.2,0.01,0.44,47.28,0.54,-0.22,0.01,0.54,5.376977,-0.89,-0.01,-0.01,-0.01,14.47,0.94,71.36,0,-0.02,-11920517,0,1,1,1.514,0.85,0.07,0.2,1.14,0.34,49.37,0.51,-0.14,0.01,0.61,5.911025,0.02,0.02,-0.08,0.06,12.27,0.34,0.88,0.02,-0.24,2798911,0,0,0.037433155,-0.013333333,0,-0.022727273,0.156228493,0.018612521,0.037037037,0.045454545,0,-0.055555556,-0.079204542,0.02247191,-1,0,-1,0.010366275,0,0.21875,0,-0.5,-1.135092127,0,0
0,2010,3.293,0.85,0.21,0.36,4.35,1.14,52.09,0.34,-0.07,10.73,0.38,6.420649,0.17,0,0.03,-0.01,11.66,0.56,0.23,-0.01,0.06,-379460,0,1,1,0,0,0,0,0,0,3.327,0.86,0.21,0.36,4.68,1.16,52.43,0.34,-0.07,17.56,0.43,6.785968,0.18,-0.01,0.03,-0.02,11.68,0.56,0.21,0,0.05,-950788,0,0,0,3.904,0.87,0.21,0.36,18.74,1.09,71.04,0.35,-0.07,12.18,0.43,6.631525,0.23,0.03,0.03,0.05,11.63,0.53,0.05,0,0.06,2083674,0,0,-0.010219417,-0.011627907,-0.070512821,-0.017241379,-0.015748031,-0.006484837,0,0,-0.388952164,-0.11627907,-0.053834471,-0.055555556,-1,0,-0.5,-0.001712329,0,0.095238095,-1,0.2,-0.600899464,0,0
0,2020,0.28,1.09,0.14,0.3,0.17,-0.07,43.65,0.45,-0.08,9.23,0.28,3.055644,-1.43,-0.12,-0.02,-0.07,12.09,1.78,5.79,-0.12,-0.01,-14373454,0,1,0,0,1,0,0,1,0,3.323,1.17,0.14,0.3,0.24,-0.02,41.43,0.4,-0.13,15.27,0.26,2.954669,-1.23,-0.09,-0.06,-0.05,12.15,1.62,4.23,-0.14,-0.04,-11280538,0,1,1,0.449,1.09,0.14,0.3,0.32,-0.25,47.58,0.36,-0.06,11.92,0.25,3.242675,-0.94,-0.07,-0.01,-0.05,12.17,1.53,3.09,-0.08,0,-9457538,0,1,-0.91573879,-0.068376068,-0.291666667,2.5,-0.123076923,0.053584359,0.125,-0.384615385,-0.395546824,0.076923077,0.034174725,0.162601626,0.333333333,-0.666666667,0.4,-0.004938272,0.098765432,0.368794326,-0.142857143,-0.75,0.274181604,0,0
0,2012,7.903,1.13,0.13,0.28,0.5,0.1,45.34,0.36,0.06,2.07,0.56,8.792126,-0.18,0.02,0.15,0.05,12.12,0.42,1.98,0.02,0.36,2426734,1,0,0,0,0,0,1,0,0,0.128,0.78,0.13,0.28,1.45,1.18,50.68,0.53,-0.11,38.02,0.49,8.111116,0.07,-0.11,-0.02,-0.17,12.49,0.61,0.69,-0.06,-0.04,-19528995,0,1,0,7.949,1,0.13,0.28,2.29,0.94,40.4,0.39,0,34.68,0.57,8.273202,0.14,0.04,0.06,0.08,12.56,0.54,0.44,0.01,0.12,8207160,0,0,60.7421875,0.448717949,-0.655172414,-0.915254237,-0.541401274,-0.105367009,-0.320754717,-1.545454545,-0.945554971,0.142857143,0.083960086,-3.571428571,-1.181818182,-8.5,-1.294117647,-0.029623699,-0.31147541,1.869565217,-1.333333333,-10,-1.124263128,0,0
0,2015,1.373,0.94,0.02,0.33,2.01,1.01,68.91,0.53,-0.03,22.86,0.41,6.373454,0.14,-0.13,0.05,-0.22,12.34,0.57,0.5,-0.04,0.08,-20235570,0,1,0,1,0,0,1,0,0,4.378,0.99,0.02,0.33,2.77,0.72,82.09,0.42,-0.01,13.71,0.4,6.155662,0.2,-0.03,0.06,-0.07,12.41,0.48,0.36,0.01,0.12,-5890136,0,0,0,4.054,0.93,0.02,0.33,2.91,0.65,71.36,0.5,-0.06,15.31,0.42,5.966787,0.18,0.06,0,0.14,12.41,0.45,0.34,-0.01,0.01,11046955,0,1,-0.686386478,-0.050505051,-0.274368231,0.402777778,0.436170213,-0.160555488,0.261904762,2,0.667396061,0.025,0.03538076,-0.3,3.333333333,-0.166666667,2.142857143,-0.005640612,0.1875,0.388888889,-5,-0.333333333,2.435501319,0,0
0,2017,1.839,0.97,0.08,0.32,2.12,1.03,44.14,0.32,-0.02,5.28,0.71,41.055833,0.09,0.05,0.02,0.09,14.67,0.55,0.47,0.04,0.04,81591311,0,0,0,0,0,0,0,1,0,4.52,1.65,0.08,0.32,2.12,1.31,36.7,0.24,0.24,-1.1,0.68,38.509121,0.08,-0.1,0.3,-0.17,14.68,0.6,0.47,0.21,0.5,-168266510,0,0,1,0.434,0.94,0.08,0.32,1.89,0.83,57.19,0.32,-0.04,0.65,0.68,38.163218,0.07,-0.01,0.01,-0.01,14.68,0.5,0.53,0.02,0.01,-10830139,0,0,-0.593141593,-0.412121212,0,-0.213740458,-0.194630872,0.202724796,0.333333333,-1.083333333,-5.8,0.044117647,0.066132696,0.125,-1.5,-0.933333333,-1.529411765,-0.000681199,-0.083333333,0,-0.80952381,-0.92,-1.484893346,0,0
0,2011,5.824,1.07,0.05,0.41,2.61,0.46,40.85,0.44,0.05,30.24,0.7,8.803164,0.2,0.08,0.1,0.21,12.77,0.4,0.38,0.09,0.25,20092000,0,0,0,0,0,0,0,0,1,4.558,1.12,0.05,0.41,2.92,0.55,38.83,0.36,0.06,26.45,0.7,8.875728,0.27,0.07,0.14,0.16,12.7,0.45,0.34,0.1,0.31,16350380,0,0,1,6.675,1.09,0.05,0.41,2.53,0.64,41.35,0.37,0.04,22.76,0.75,9.016694,0.23,-0.05,0.12,-0.11,12.63,0.48,0.4,-0.01,0.26,-10980199,0,1,0.277753401,-0.044642857,-0.106164384,-0.163636364,-0.172839506,0.052021633,0.222222222,-0.166666667,0.143289225,0,-0.008175555,-0.259259259,0.142857143,-0.285714286,0.3125,0.005511811,-0.111111111,0.117647059,-0.1,-0.193548387,0.228839941,0,0
0,2014,3.249,2.47,0.16,0.23,2.23,-8.84,46.74,0.31,-0.03,1.3,0.6,5.66018,0.45,-0.81,-0.2,-0.75,10.86,1.08,0.45,-0.1,-0.18,-29274477,0,1,0,0,1,0,1,0,0,4.456,2.28,0.16,0.23,2.05,4.35,46.79,0.3,0.2,1.64,0.62,6.250688,0.09,0.01,0.29,0.01,12.31,0.83,0.49,0.02,0.35,1657200,0,0,0,2.283,0.77,0.16,0.23,2.39,4.86,43.69,0.34,-0.04,0.38,0.61,6.140475,0.09,-0.03,0.05,-0.04,12.31,0.84,0.42,-0.03,0.06,-5243043,0,1,-0.270870736,0.083333333,0.087804878,-3.032183908,-3.745901639,-0.001068604,0.033333333,-1.15,-0.207317073,-0.032258065,-0.094470881,4,-82,-1.689655172,-76,-0.117790414,0.301204819,-0.081632653,-6,-1.514285714,-18.66502353,0,0
0,2020,8.093,1.03,0.18,0.43,1.6,0.13,57.77,0.42,0.06,47.84,0.41,3.994009,0.06,0.03,0.04,0.17,12.78,0.2,0.63,0.03,0.22,8127839,0,0,0,0,0,0,0,0,1,6.577,1.08,0.18,0.43,1.88,0.09,57.61,0.42,0.14,37.98,0.41,4.421974,0.07,0.08,0.09,0.53,12.7,0.16,0.53,0.08,0.58,19025498,0,0,1,6.63,1.07,0.18,0.43,2.27,0.11,56,0.42,0.11,22.52,0.45,4.655846,0.08,-0.02,0.08,-0.15,12.59,0.15,0.44,-0.03,0.51,-4652854,0,1,0.230500228,-0.046296296,-0.14893617,0.444444444,0.263157895,0.002777296,0,-0.571428571,0.259610321,0,-0.096781437,-0.142857143,-0.625,-0.555555556,-0.679245283,0.006299213,0.25,0.188679245,-0.625,-0.620689655,-0.572792313,0,0
0,2018,4.559,1.29,0.03,0.22,2.06,0.32,53.56,0.36,0.14,-1.07,0.62,12.88097,0.16,-0.04,0.39,-0.28,12.7,0.15,0.48,0.3,2.65,-9564851,0,0,0,0,0,0,0,0,0,4.555,1.26,0.03,0.22,2.01,0.32,53.25,0.36,0.13,-0.91,0.56,12.229946,0.14,-2.24,0.35,-16.01,12.73,0.14,0.5,0.28,2.52,-529722629,0,0,0,4.484,1.11,0.03,0.22,-0.11,0.32,46.81,0.34,0.21,-2.4,0.59,12.881882,2.51,0.39,0.5,8894060000,12.69,-2.25,-8.76,0.39,11153896300,88940600,0,0,0.000878156,0.023809524,0.024875622,0,0.0625,0.005821596,0,0.076923077,0.175824176,0.107142857,0.05323196,0.142857143,-0.982142857,0.114285714,-0.982510931,-0.002356638,0.071428571,-0.04,0.071428571,0.051587302,-0.981943662,0,1
