"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2011,7.564,1.11,0.17,0.2,5.68,0.36,37.16,0.47,0.09,201.18,0.48,10.194934,0.44,0.12,0.1,0.37,13.18,0.33,0.18,0.09,0.29,45457421,0,0,0,0,0,0,1,0,0,4.76,1.06,0.17,0.2,4.62,0.45,43.47,0.41,0.05,182.73,0.49,9.82436,0.37,0.1,0.07,0.25,13.06,0.38,0.22,0.05,0.18,31335239,0,0,0,8.147,1.12,0.17,0.2,4.77,0.64,57.63,0.4,0.09,172.34,0.56,9.441723,0.38,0.03,0.09,0.06,13.01,0.45,0.21,0.07,0.21,7982181,0,0,0.58907563,0.047169811,0.229437229,-0.2,-0.180327869,-0.14515758,0.146341463,0.8,0.100968642,-0.020408163,0.037719913,0.189189189,0.2,0.428571429,0.48,0.009188361,-0.131578947,-0.181818182,0.8,0.611111111,0.450680526,0,0
0,2017,1.095,0.98,0.13,0.35,-0.79,0.32,49.5,0.46,-0.01,1.01,0.32,1.522579,0.72,0.04,0.06,175232600,11.08,-0.4,-1.27,0.07,276231900,1752326,0,0,0,0,0,0,0,1,0,6.436,1.01,0.13,0.35,-0.5,0.32,55.38,0.47,0.01,0.03,0.34,1.747774,1.31,0.1,0.13,333965700,10.76,-0.88,-2.02,0.1,425432400,3339657,0,0,1,4.512,1.2,0.13,0.35,-0.39,0.32,74.66,0.34,0.22,0.03,0.34,1.251972,1.57,0.48,0.5,1323154800,10.58,-1.13,-2.54,0.48,1357515100,13231548,0,0,-0.829863269,-0.02970297,0.58,0,-0.382978723,-0.106175515,-0.021276596,-2,32.66666667,-0.058823529,-0.12884675,-0.450381679,-0.6,-0.538461538,-0.475297613,0.029739777,-0.545454545,-0.371287129,-0.3,-0.35070319,-0.475297613,1,1
0,2020,0.177,0.86,0.04,0.31,2.15,1.05,57.14,0.47,-0.18,25.16,0.31,1.242089,0.1,-0.03,-0.02,-0.05,12.17,0.55,0.46,0.04,-0.04,-3656240,0,0,0,0,0,0,0,1,0,1.526,0.95,0.04,0.31,1.4,0.21,76.43,0.43,-0.08,5.01,0.35,1.229961,0.04,-0.06,0,-0.25,11.72,0.26,0.72,0.04,0.01,-5530771,0,0,1,1.469,0.91,0.04,0.31,1.38,0.17,78.89,0.48,-0.15,5.79,0.12,1.253497,0.05,-0.28,-0.04,-1.05,11.81,0.26,0.72,-0.03,-0.14,-25931738,0,1,-0.884010485,-0.094736842,0.535714286,4,2.542857143,-0.252387806,0.093023256,1.25,4.021956088,-0.114285714,0.009860475,1.5,-0.5,-2,-0.8,0.038395904,1.115384615,-0.361111111,0,-5,-0.338927611,0,0
0,2016,1.069,0.97,0.05,0.3,2.14,1.06,53.23,0.54,-0.02,28.61,0.58,10.574519,0.07,0.03,0.03,0.06,13.41,0.54,0.47,0.03,0.05,14084953,0,0,0,0,0,0,0,0,0,7.479,1,0.05,0.3,1.76,1.12,56.33,0.53,0,18.88,0.62,10.433256,0.05,0.01,0.04,0.02,13.38,0.56,0.57,0.04,0.07,4761358,0,0,0,0.542,0.99,0.05,0.3,1.66,1.17,48.36,0.53,-0.01,38.07,0.58,9.819924,0.05,-0.04,0.03,-0.06,13.38,0.57,0.6,0,0.06,-16280268,0,0,-0.857066453,-0.03,0.215909091,-0.053571429,-0.0703125,-0.055032842,0.018867925,-2,0.515360169,-0.064516129,0.013539685,0.4,2,-0.25,2,0.002242152,-0.035714286,-0.175438596,-0.25,-0.285714286,1.958179788,0,0
0,2013,4.517,2.55,0.01,0.22,3.31,3.17,52.94,0.3,0.23,0.02,0.4,4.345666,0.18,0.22,0.44,0.28,11.47,0.78,0.3,0.35,0.56,14638645,0,0,0,0,1,0,0,1,0,4.533,1378.65,0.01,0.22,3.49,4467.92,48.69,0.29,0.2,0.37,0.38,3.995754,0.17,0.21,0.39,0.21,11.47,1,0.29,0.29,0.39,13798167,0,0,1,6.658,0.51,0.01,0.22,2.84,-5.69,41.96,0.25,0.07,0.31,0.33,3.99671,0.12,0.07,0.2,0.06,11.51,1.2,0.35,0.1,0.16,5020735,0,0,-0.003529671,-0.998150364,-0.051575931,-0.999290498,-0.999262862,0.087286917,0.034482759,0.15,-0.945945946,0.052631579,0.087570957,0.058823529,0.047619048,0.128205128,0.333333333,0,-0.22,0.034482759,0.206896552,0.435897436,0.060912294,0,0
0,2020,7.216,1.07,0.06,0.3,1.25,0.66,47.44,0.35,0.08,79.13,0.32,1.094195,0.04,0.44,0.05,0.9,12.47,0.49,0.8,0.05,0.1,79578495,0,0,0,0,1,0,0,0,0,7.552,1.43,0.06,0.3,1.74,0.76,46.49,0.38,0.07,7.18,0.3,0.97886,0.2,0.05,0.25,0.08,10.73,0.59,0.58,0.19,0.42,1529071,0,0,0,7.585,1.41,0.06,0.3,1.65,0.71,44.65,0.38,0.06,6.22,0.23,0.758987,0.2,0.02,0.25,0.03,10.62,0.59,0.61,0.22,0.43,519141,0,0,-0.044491525,-0.251748252,-0.281609195,-0.131578947,-0.335664336,0.020434502,-0.078947368,0.142857143,10.02089136,0.066666667,0.117825838,-0.8,7.8,-0.8,10.25,0.162162162,-0.169491525,0.379310345,-0.736842105,-0.761904762,51.04368862,0,0
0,2019,1.966,0.99,0.03,0.13,1.53,0.5,36.5,0.52,0,0.15,0.3,0.944807,0.05,0.04,0.07,0.1,10.17,0.39,0.65,0.02,0.17,736806,0,0,0,0,1,0,0,0,1,7.875,1.05,0.03,0.13,1.92,0.53,45.93,0.51,0.02,0.61,0.31,0.902976,0.1,0.07,0.08,0.16,10.15,0.42,0.52,0.07,0.2,1211144,0,0,1,3.328,0.93,0.03,0.13,1.84,0.78,48.44,0.54,-0.02,0.55,0.32,0.968157,0.1,0.01,0.03,0.02,10.18,0.5,0.54,0.01,0.06,199821,0,0,-0.750349206,-0.057142857,-0.203125,-0.056603774,-0.109589041,-0.205312432,0.019607843,-1,-0.754098361,-0.032258065,0.046325705,-0.5,-0.428571429,-0.125,-0.375,0.001970443,-0.071428571,0.25,-0.714285714,-0.15,-0.391644594,0,0
0,2009,5.842,2.25,0.03,0.24,2.63,0.78,49.98,0.28,0.25,-5.99,0.36,3.086237,0.24,-0.05,0.69,-0.09,10.52,0.52,0.38,0.29,1.32,-1209801,1,0,0,0,0,0,0,1,0,4.608,1.24,0.03,0.24,2.62,0.54,53.86,0.37,0.07,-2.86,0.36,2.983262,0.21,-0.41,0.21,-0.93,10.45,0.44,0.38,0.14,0.48,-9809701,1,0,1,8.103,1.19,0.03,0.24,2.78,0.13,54.48,0.36,0.1,-7.32,0.39,3.12073,0.17,0.04,0.23,0.22,10.64,0.2,0.36,0.16,1.16,1281095,1,0,0.267795139,0.814516129,0.003816794,0.444444444,0.384615385,-0.072038619,-0.243243243,2.571428571,1.094405594,0,0.034517585,0.142857143,-0.87804878,2.285714286,-0.903225806,0.006698565,0.181818182,0,1.071428571,1.75,-0.876673,0,0
0,2020,0.06,0.15,0.06,0.3,1.72,0.67,39.7,0.47,-0.25,0.06,0.28,2.640626,0.19,-0.15,-0.32,-0.28,12.08,0.56,0.58,-0.21,-0.58,-18891884,1,1,0,0,0,0,0,0,0,0.084,0.58,0.06,0.3,3.01,0.4,41.17,0.47,-0.17,0.07,0.32,3.103745,0.32,-0.04,-0.19,-0.09,12.06,0.4,0.33,-0.21,-0.49,-4258488,1,1,0,0.082,0.64,0.06,0.3,4.72,0.36,40.48,0.44,-0.15,0.08,0.35,3.370148,0.43,0.22,-0.18,0.62,12.05,0.35,0.21,-0.21,-0.5,25757991,1,1,-0.285714286,-0.74137931,-0.428571429,0.675,0.924242424,-0.035705611,0,0.470588235,-0.142857143,-0.125,-0.149212967,-0.40625,2.75,0.684210526,2.111111111,0.001658375,0.4,0.757575758,0,0.183673469,3.436289124,0,0
0,2013,2.323,0.9,0.04,0.4,2.09,0.62,50.03,0.62,-0.07,144.2,0.82,17.083285,0.25,0.22,0,0.42,13.51,0.52,0.48,0.22,-0.01,111564500,0,0,0,0,0,0,1,0,0,1.465,0.73,0.04,0.4,2.2,1.97,51.13,0.68,-0.1,122.18,0.76,17.013219,0.22,-0.01,-0.03,-0.01,13.46,0.73,0.45,-0.01,-0.05,-3577486,0,1,0,2.313,0.84,0.04,0.4,2.07,1.69,48.33,0.65,-0.06,118.28,0.78,17.313748,0.21,-0.11,-0.01,-0.15,13.41,0.7,0.48,-0.12,-0.01,-49214813,0,1,0.585665529,0.232876712,-0.05,-0.685279188,-0.587121212,-0.021513788,-0.088235294,-0.3,0.180225896,0.078947368,0.004118327,0.136363636,-23,-1,-43,0.00371471,-0.287671233,0.066666667,-23,-0.8,-32.18516746,0,0
0,2016,0.107,0.46,0.07,0.19,2.32,2.29,50.11,0.71,-0.18,96.73,0.81,53.459296,0.21,0.05,-0.09,0.06,15.17,0.75,0.43,0.06,-0.12,122215000,0,0,0,0,0,0,0,0,0,0.091,0.45,0.07,0.19,2.28,2.47,47.74,0.71,-0.2,112.93,0.83,36.537008,0.19,-0.01,-0.08,-0.01,15.02,0.76,0.44,0.02,-0.1,-18142000,0,0,0,0.115,0.61,0.07,0.19,1.95,1.88,46.71,0.7,-0.16,115.73,0.84,35.972674,0.18,0.03,-0.05,0.04,14.91,0.72,0.51,0.05,-0.07,66105000,0,0,0.175824176,0.022222222,0.01754386,-0.072874494,-0.051779935,0.049643904,0,-0.1,-0.143451696,-0.024096386,0.463154728,0.105263158,-6,0.125,-7,0.009986684,-0.013157895,-0.022727273,2,0.2,-7.736578106,0,0
0,2017,4.381,0.97,0.09,0.36,1.24,0.07,110.35,0.52,-0.01,3.1,0.4,4.996222,0.13,0.14,0.02,0.24,11.55,0.59,0.81,0.03,0.03,10087670,0,0,0,0,1,0,1,0,0,2.423,0.89,0.09,0.36,1.01,0.44,100.95,0.53,-0.02,4.8,0.4,5.01644,0,-0.15,0.02,-0.21,11.47,0.71,0.99,0,0.02,-9706235,0,0,0,2.369,0.7,0.09,0.36,1.71,0.36,48.51,0.51,-0.08,4.01,0.4,5.014699,0.25,0.59,-0.09,1.13,11.39,0.52,0.58,-0.07,-0.17,36603540,0,1,0.808089146,0.08988764,0.227722772,-0.840909091,-0.408333333,0.093115404,-0.018867925,-0.5,-0.354166667,0,-0.004030348,13,-1.933333333,0,-2.142857143,0.006974717,-0.169014085,-0.181818182,3,0.5,-2.039297936,0,0
0,2016,4.832,1.13,0.17,0.46,7.19,2.74,36.84,0.53,0.03,10.49,0.26,3.414369,0.18,0.27,0.16,0.36,11.34,0.74,0.14,0.09,0.22,15817064,0,0,0,0,0,0,0,1,0,2.358,13.85,0.17,0.46,5.34,-76.92,43.62,0.5,-0.1,11.13,0.28,3.205696,0.24,-0.08,0,-0.07,11.05,1.01,0.19,-0.11,0,-3327253,0,1,1,6.374,1.55,0.17,0.46,4.44,15.24,64.55,0.52,0.02,8.56,0.32,3.835918,0.26,-0.86,0.14,-0.91,11.16,0.94,0.23,0.06,0.15,-41854127,0,0,1.049194232,-0.918411552,0.346441948,-1.035621425,-1.035033805,-0.155433287,0.06,-1.3,-0.057502246,-0.071428571,0.065094444,-0.25,-4.375,16,-6.142857143,0.026244344,-0.267326733,-0.263157895,-1.818181818,22,-5.753790589,0,0
0,2021,1.469,0.93,0.06,0.3,1.11,0.52,35.51,0.38,-0.07,40.5,0.41,5.076377,0.02,0.07,0,0.15,13.44,0.46,0.9,0.05,-0.01,32183812,0,0,0,0,0,0,0,0,0,2.846,0.95,0.06,0.3,0.83,0.49,36.79,0.41,-0.04,49.87,0.45,5.260774,-0.04,-0.05,0.01,-0.09,13.36,0.49,1.21,0.01,0.03,-20129813,0,0,0,7.588,1.09,0.06,0.3,1.92,0.59,41.8,0.35,0.07,14.18,0.51,6.392072,0.07,0.04,0.09,0.1,13.32,0.42,0.52,0.08,0.23,17513033,0,0,-0.483836964,-0.021052632,0.337349398,0.06122449,-0.105263158,-0.034792063,-0.073170732,0.75,-0.18788851,-0.088888889,-0.035051306,-1.5,-2.4,-1,-2.666666667,0.005988024,-0.06122449,-0.256198347,4,-1.333333333,-2.598813263,0,0
0,2014,0.415,0.95,0.03,0.28,1.79,0.32,50.75,0.5,-0.03,55.39,0.47,4.844208,0.23,0,0.02,-0.01,11.52,0.29,0.56,0,0.06,-233230,0,1,0,0,0,0,1,0,0,2.9,0.88,0.03,0.28,1.73,0.32,64.26,0.54,-0.07,44.35,0.48,4.62379,0.21,-0.02,-0.04,-0.06,11.53,0.29,0.58,-0.01,-0.12,-1147126,0,1,0,1.79,0.97,0.03,0.28,2.3,0.32,65.18,0.54,-0.02,46.46,0.53,4.812992,0.31,-0.02,0.02,-0.09,11.48,0.24,0.44,0.03,0.09,-1452085,0,0,-0.856896552,0.079545455,0.034682081,0,-0.023809524,-0.210239651,-0.074074074,-0.571428571,0.248928974,-0.020833333,0.047670418,0.095238095,-1,-1.5,-0.833333333,-0.000867303,0,-0.034482759,-1,-1.5,-0.796683189,0,0
0,2019,0.179,0.88,0.01,0.26,1.3,0.47,48.51,0.67,-0.07,155.54,0.69,13.041772,0.03,-0.01,-0.01,-0.02,12.85,0.39,0.77,-0.01,-0.04,-1867603,0,1,1,0,0,0,0,0,0,3.868,0.9,0.01,0.26,1.38,0.49,38.44,0.64,-0.06,2.21,0.7,12.642177,0.04,0,0.01,0,12.86,0.39,0.73,0,0.03,-472474,0,1,0,2.89,0.86,0.01,0.26,1.47,0.52,35.19,0.66,-0.09,0.46,0.69,12.523028,0.04,-0.01,-0.02,-0.02,12.87,0.4,0.68,-0.01,-0.05,-2092642,0,1,-0.953722854,-0.022222222,-0.057971014,-0.040816327,0,0.261966701,0.046875,0.166666667,69.3800905,-0.014285714,0.031608085,-0.25,-1,-2,-2,-0.000777605,0,0.054794521,-1,-2.333333333,2.952816451,0,0
0,2017,3.582,0.88,0.25,0.27,1.06,2.03,39.28,0.33,-0.06,11.72,0.71,17.230181,0.01,0.04,0.02,0.06,13.8,0.7,0.94,0.04,0.03,28876593,0,0,1,0,0,0,1,0,0,4.095,0.9,0.25,0.27,0.99,2.47,45.6,0.33,-0.05,13.67,0.71,16.550191,0,0.02,0.03,0.03,13.8,0.74,1.01,0.02,0.03,16705279,0,0,0,4.278,0.9,0.25,0.27,2.51,2.8,47.61,0.3,-0.04,19.71,0.64,15.972121,0.19,0,0.02,0,13.81,0.77,0.4,0.02,0.03,-2574021,0,0,-0.125274725,-0.022222222,0.070707071,-0.178137652,-0.186851211,-0.138596491,0,0.2,-0.142648135,0,0.041086535,1,1,-0.333333333,1,0,-0.054054054,-0.069306931,1,0,0.728590884,0,0
0,2009,5.281,1.03,0.14,0.46,3.99,0.95,55.79,0.44,0.02,109.77,0.29,3.194155,0.27,0.05,0.06,0.09,11.4,0.53,0.25,0.05,0.11,2829765,0,0,1,0,0,0,1,0,0,2.309,0.83,0.14,0.46,3.71,1.1,61.05,0.48,-0.11,79.72,0.27,3.159443,0.23,-0.1,-0.04,-0.18,11.37,0.57,0.27,-0.1,-0.07,-6206073,0,1,0,2.644,0.99,0.14,0.46,6.97,0.88,65.67,0.45,-0.01,145,0.31,3.331585,0.36,0.02,0.03,0.04,11.44,0.5,0.14,0.02,0.06,1408656,0,0,1.287137289,0.240963855,0.075471698,-0.136363636,-0.123076923,-0.086158886,-0.083333333,-1.181818182,0.376944305,0.074074074,0.010986747,0.173913043,-1.5,-2.5,-1.5,0.002638522,-0.070175439,-0.074074074,-1.5,-2.571428571,-1.455967083,0,0
0,2015,3.401,1,0.02,0.44,4.55,0.9,54.47,0.51,0,216.18,0.54,8.433642,0.42,-0.02,0.04,-0.03,13.4,0.53,0.22,0.03,0.08,-7594515,0,0,0,0,0,0,0,1,0,5.575,1,0.02,0.44,4.4,0.76,63.07,0.52,0,255,0.54,8.012696,0.45,0.02,0.04,0.04,13.38,0.51,0.23,0.06,0.08,8182367,0,0,1,7.46,1.01,0.02,0.44,4.76,0.62,67.91,0.53,0.01,222.79,0.53,7.759524,0.48,0.16,0.05,0.35,13.25,0.46,0.21,0.08,0.11,64079611,0,0,-0.389955157,0,0.034090909,0.184210526,0.105769231,-0.136356429,-0.019230769,0,-0.152235294,0,0.052534877,-0.066666667,-2,0,-1.75,0.001494768,0.039215686,-0.043478261,-0.5,0,-1.928156241,0,0
0,2019,2.362,-0.36,0.21,0.24,0.48,3.55,31.92,0.59,-0.14,10.49,0.12,2.258713,-0.18,-0.03,-0.12,-0.04,9.98,0.86,2.08,-0.03,-0.15,-504589,0,1,1,1,0,0,0,0,0,0.041,-0.75,0.21,0.24,0.84,3.18,32.31,0.65,-0.22,6.38,0.18,2.630978,-0.05,-0.2,-0.22,-0.24,10.03,0.83,1.2,-0.18,-0.26,-3118123,0,1,0,2.355,0.45,0.21,0.24,1.88,1.11,45.41,0.61,-0.14,26.3,0.18,2.608512,0.27,-0.06,-0.1,-0.09,10.14,0.67,0.53,-0.06,-0.15,-1093901,0,1,56.6097561,-0.52,-0.428571429,0.116352201,0.21010101,-0.012070566,-0.092307692,-0.363636364,0.644200627,-0.333333333,-0.141493011,2.6,-0.85,-0.454545455,-0.833333333,-0.004985045,0.036144578,0.733333333,-0.833333333,-0.423076923,-0.838175402,0,0
0,2015,8.018,1.01,0.01,0.4,1.96,-0.21,39.73,0.44,0,0.01,0.79,4.780486,0.15,-0.04,0.09,-148493900,10.88,-0.08,0.51,0.04,320193300,-1484939,0,0,0,0,1,0,0,0,0,6.578,1.17,0.01,0.4,2.14,-0.23,45.13,0.41,0.09,0.22,0.85,5.086981,0.18,0.14,0.26,511463900,10.9,-0.1,0.47,0.2,974016700,5114639,0,0,0,6.591,1.19,0.01,0.4,2.19,-0.19,42.45,0.42,0.09,0.38,0.79,4.831575,0.19,0.13,0.26,456495700,10.82,-0.04,0.46,0.21,908168700,4564957,0,0,0.218911523,-0.136752137,-0.08411215,-0.086956522,-0.222222222,-0.119654332,0.073170732,-1,-0.954545455,-0.070588235,-0.060250864,-0.166666667,-1.285714286,-0.653846154,-1.290331146,-0.001834862,-0.2,0.085106383,-0.8,-0.671265082,-1.290331146,1,1
0,2009,4.93,1.04,0.1,0.24,3.64,0.45,56.02,0.42,0.02,87.85,0.8,18.567955,0.32,-0.01,0.06,-0.02,13.68,0.39,0.27,-0.01,0.14,-3627489,1,1,0,0,0,0,0,1,0,4.525,1.07,0.1,0.24,4.13,0.41,48.51,0.42,0.04,138.14,0.88,17.963888,0.39,0.03,0.08,0.07,13.66,0.38,0.24,0.06,0.21,16859862,1,0,1,6.638,1.09,0.1,0.24,5.67,0.41,50.69,0.42,0.06,143.44,0.82,17.562813,0.44,0,0.09,0,13.58,0.36,0.18,0.09,0.26,0,1,0,0.089502762,-0.028037383,-0.118644068,0.097560976,0.048387097,0.154813441,0,-0.5,-0.364050963,-0.090909091,0.03362674,-0.179487179,-1.333333333,-0.25,-1.285714286,0.001464129,0.026315789,0.125,-1.166666667,-0.333333333,-1.21515532,0,0
0,2018,2.822,0.41,0.03,0.54,2.26,0.33,38.12,0.62,-0.1,80.27,0.23,1.432539,0.44,-0.21,-0.29,-0.41,8.7,0.51,0.44,-0.21,-0.57,-865945,0,1,1,1,0,0,0,0,0,2.287,0.56,0.03,0.54,4.72,0.29,44.43,0.6,-0.12,81.51,0.2,1.280814,0.6,-0.21,-0.29,-0.6,8.78,0.35,0.21,-0.21,-0.81,-957331,0,1,0,3.286,0.8,0.03,0.54,4.11,0.26,40.64,0.59,-0.07,88.06,0.21,1.291865,0.59,-0.03,-0.13,-0.09,9.06,0.35,0.24,-0.03,-0.36,-189132,0,1,0.233930914,-0.267857143,-0.521186441,0.137931034,0.925925926,-0.142021157,0.033333333,-0.166666667,-0.015212857,0.15,0.118459823,-0.266666667,0,0,-0.316666667,-0.009111617,0.457142857,1.095238095,0,-0.296296296,-0.095459146,0,0
0,2009,0.146,2.1,0.06,0.3,0.36,0.32,60.94,0.7,-0.48,46.61,0.51,4.393037,-0.87,-0.52,-0.3,-0.38,11.02,1.37,2.76,-0.28,-0.22,-22049340,1,1,0,0,1,0,0,0,1,3.22,-0.05,0.06,0.3,0.99,0.35,334.34,0.49,-0.13,0,0.44,3.96302,-0.01,0.07,-0.09,0.07,11.38,0.89,1.01,-0.08,-0.11,4046502,1,1,1,1.25,0.56,0.06,0.3,1.07,2.92,149.05,0.44,-0.02,-0.06,0.55,4.818974,0.06,-0.17,0.05,-0.18,11.11,0.95,0.93,0.03,0.06,-7822461,1,0,-0.954658385,-43,-0.636363636,-0.085714286,-1.4393404,-0.817730454,0.428571429,2.692307692,4661,0.159090909,0.108507401,86,-8.428571429,2.333333333,-6.428571429,-0.031634446,0.539325843,1.732673267,2.5,1,-6.448987792,0,0
0,2020,3.191,0.99,0.31,0.31,4.15,0.13,18.76,0.5,-0.01,382.24,0.22,2.523902,0.58,0.08,0.02,0.29,11.34,0.28,0.24,0.08,0.07,4746773,0,0,1,1,0,0,0,0,0,5.305,1.03,0.31,0.31,4.5,0.16,27.25,0.52,0.03,316.66,0.23,2.384513,0.56,0.07,0.05,0.24,11.21,0.27,0.22,0.07,0.18,3426348,0,0,0,4.795,1.04,0.31,0.31,4.08,0.21,26.74,0.51,0.03,286.32,0.25,2.440678,0.52,0.07,0.05,0.21,11.17,0.31,0.25,0.07,0.17,3314531,0,0,-0.398491989,-0.038834951,-0.077777778,-0.1875,0.026315789,-0.311559633,-0.038461538,-1.333333333,0.207099097,-0.043478261,0.058455961,0.035714286,0.142857143,-0.6,0.208333333,0.011596789,0.037037037,0.090909091,0.142857143,-0.611111111,0.385373873,0,0
0,2009,8.065,1.04,0.06,0.39,3.07,0.17,71.91,0.35,0.05,37.12,0.58,5.709292,0.16,-0.01,0.1,-0.05,12.82,0.21,0.33,-0.01,0.45,-2712890,0,1,0,0,0,0,0,0,1,6.335,1.01,0.06,0.39,2.03,0.2,59.89,0.38,0.01,21.24,0.63,5.708793,0.09,0.02,0.03,0.07,12.86,0.24,0.49,0.03,0.13,4695198,0,0,1,8.155,1,0.06,0.39,2.16,0.23,65.11,0.34,0.01,12.07,0.58,5.446123,0.09,0,0.06,0,12.85,0.24,0.46,0.1,0.23,0,0,0,0.27308603,0.02970297,0.512315271,-0.15,-0.129032258,0.200701286,-0.078947368,4,0.747645951,-0.079365079,8.74e-05,0.777777778,-1.5,2.333333333,-1.714285714,-0.00311042,-0.125,-0.326530612,-1.333333333,2.461538462,-1.577800979,0,0
0,2021,1.067,0.92,0.15,0.31,1.15,0.16,75.71,0.59,-0.05,38.6,0.51,5.291243,0.05,0.14,0,0.32,12.02,0.43,0.87,0.14,-0.01,15934047,0,0,0,0,0,0,0,0,0,3.594,0.81,0.15,0.31,0.83,0.23,60.87,0.56,-0.1,64.2,0.36,3.600853,-0.08,-0.02,-0.04,-0.03,11.98,0.55,1.21,-0.02,-0.08,-1870378,1,1,0,2.339,0.62,0.15,0.31,1.77,0.15,69.3,0.65,-0.23,38.49,0.35,3.431121,0.19,-0.06,-0.19,-0.16,11.63,0.34,0.56,-0.07,-0.56,-4339090,0,1,-0.703116305,0.135802469,0.385542169,-0.304347826,-0.382113821,0.243798259,0.053571429,-0.5,-0.398753894,0.416666667,0.469441546,-1.625,-8,-1,-11.66666667,0.003338898,-0.218181818,-0.280991736,-8,-0.875,-9.519158694,0,0
0,2009,2.296,1.13,0.38,0.32,1.58,-3.66,41.29,0.4,-0.07,-1.49,0.44,2.162623,0.04,-0.13,0,-0.1,10.82,1.35,0.63,-0.13,0,-4704053,0,1,0,0,1,0,0,0,0,2.299,1.24,0.38,0.32,2.44,-5.52,48.44,0.37,-0.08,-0.14,0.45,2.028984,0.07,-0.13,0,-0.11,10.85,1.21,0.41,-0.13,0,-4801401,0,1,0,1.594,1.11,0.38,0.32,3.49,-14.01,42.66,0.37,-0.01,-3.09,0.45,2.003482,0.06,0,0.03,0,10.88,1.07,0.29,-0.08,0.03,0,0,1,-0.001304915,-0.088709677,-0.352459016,-0.336956522,-0.331010453,-0.147605285,0.081081081,-0.125,9.642857143,-0.022222222,0.065864985,-0.428571429,0,0,-0.090909091,-0.002764977,0.115702479,0.536585366,0,0,-0.020274916,0,0
0,2009,2.36,-1.36,0.03,0.27,0.62,0.7,100.33,0.51,-0.07,11.01,0.61,3.441631,-0.35,0.06,-0.06,0.07,10.91,0.95,1.62,0.02,-0.07,2389823,1,0,0,0,1,0,0,1,0,2.83,7.9,0.03,0.27,2.03,-21.19,90.55,0.49,-0.06,0.13,0.68,3.571763,0.47,-0.43,-0.12,-0.42,10.28,1.03,0.49,-0.03,-0.12,-8664642,0,1,1,2.874,0.6,0.03,0.27,3.01,0.03,59.5,0.53,-0.06,2.11,0.64,3.267091,0.71,-0.64,-0.15,-1.74,9.83,0.37,0.33,0,-0.4,-8281475,0,0,-0.166077739,-1.172151899,-0.694581281,-1.03303445,-1.52032735,0.108006626,0.040816327,0.166666667,83.69230769,-0.102941176,-0.036433548,-1.744680851,-1.139534884,-0.5,-1.166666667,0.061284047,-0.077669903,2.306122449,-1.666666667,-0.416666667,-1.275813242,0,0
