"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2021,1.591,0.65,0.07,0.2,1.05,2.19,31.87,0.4,-0.06,2.9,0.65,5.20677,0.02,-0.12,0,-0.15,11.75,0.79,0.95,-0.03,0,-10747380,0,1,0,0,1,0,0,1,0,2.025,0.98,0.07,0.2,1.54,1.47,34.91,0.36,-0.01,6.38,0.64,4.932816,0.13,0.1,0.07,0.15,11.82,0.7,0.65,0.1,0.1,9963784,0,0,1,7.329,1.15,0.07,0.2,1,2.33,42.78,0.34,0.03,10,0.64,5.755681,0,0.04,0.12,0.05,11.69,0.77,1,0.04,0.15,2940000,1,0,-0.214320988,-0.336734694,-0.318181818,0.489795918,0.694323144,-0.087081066,0.111111111,5,-0.545454545,0.015625,0.05553704,-0.846153846,-2.2,-1,-2,-0.005922166,0.128571429,0.461538462,-1.3,-1,-2.078644419,0,0
0,2011,5.783,1.17,0.04,0.28,2.2,1.13,46.05,0.43,0.06,15.27,0.67,26.79759,0.12,0.14,0.11,0.25,13.77,0.58,0.45,0.19,0.19,95768606,0,0,0,0,0,0,0,1,0,5.806,1.24,0.04,0.28,2.39,1.73,49.25,0.33,0.06,14.97,0.68,27.567563,0.14,0.07,0.11,0.1,13.61,0.67,0.42,0.13,0.16,38017389,0,0,1,4.579,1.32,0.04,0.28,2.05,2.24,46.55,0.35,0.07,8.34,0.74,27.884089,0.11,-0.11,0.15,-0.15,13.56,0.72,0.49,-0.04,0.21,-56774132,0,1,-0.003961419,-0.056451613,-0.079497908,-0.346820809,-0.333333333,-0.064974619,0.303030303,0,0.02004008,-0.014705882,-0.027930398,-0.142857143,1,0,1.5,0.011756062,-0.134328358,0.071428571,0.461538462,0.1875,1.519073732,0,0
0,2017,3.656,0.98,0.02,0.38,8.9,0.22,40.61,0.48,-0.05,179.42,0.33,2.435577,0.27,0.13,0.03,0.66,12.39,0.21,0.11,0.06,0.14,22496883,0,0,0,0,0,0,0,0,1,8.114,1.02,0.02,0.38,5.29,0.26,41.7,0.47,0.04,73.69,0.2,2.625949,0.21,0.06,0.07,0.25,12.25,0.25,0.19,0.06,0.27,9116453,0,0,1,0.68,0.99,0.02,0.38,5.27,0.3,40.95,0.51,-0.03,97.69,0.26,2.717804,0.22,0,0.04,0,12.2,0.27,0.19,0.01,0.17,102664,0,0,-0.549420754,-0.039215686,0.68241966,-0.153846154,-0.212121212,-0.026139089,0.021276596,-2.25,1.434794409,0.65,-0.072496457,0.285714286,1.166666667,-0.571428571,1.64,0.011428571,-0.16,-0.421052632,0,-0.481481481,1.467723247,0,0
0,2010,4.557,1.09,0.03,0.37,1.53,0.9,38.82,0.33,0.06,19.35,0.68,9.640179,0.04,0.04,0.11,0.08,13.24,0.51,0.66,0.04,0.21,15112562,0,0,0,0,0,0,0,1,0,4.564,1.09,0.03,0.37,1.72,0.98,42.12,0.35,0.07,28.19,0.65,9.53414,0.06,-0.14,0.1,-0.26,13.2,0.53,0.58,0.01,0.18,-52259555,0,0,1,7.544,1.02,0.03,0.37,1.44,0.63,40.73,0.38,0.02,24.57,0.64,10.362445,0.03,-0.02,0.05,-0.04,13.27,0.44,0.69,0.02,0.11,-6360192,0,0,-0.001533742,0,-0.110465116,-0.081632653,-0.07826087,-0.078347578,-0.057142857,-0.142857143,-0.313586378,0.046153846,0.011122031,-0.333333333,-1.285714286,0.1,-1.307692308,0.003030303,-0.037735849,0.137931034,3,0.166666667,-1.289182753,0,0
0,2020,8.326,1.16,0.03,0.05,1.93,0,48.88,0.2,0.06,0.4,0.64,41.019843,0.2,-0.04,0.18,-0.17,13.27,0.22,0.52,0.38,0.83,-14644963,0,0,0,0,0,0,0,1,0,6.643,1.3,0.03,0.05,3.48,0,46.57,0.2,0.11,0.39,0.68,39.524449,0.29,0.06,0.32,0.49,13.2,0.12,0.29,0.48,2.77,21680840,0,0,1,6.658,1.28,0.03,0.05,2.94,0,149.05,0.21,0.11,0.42,0.65,37.935525,0.27,-0.38,0.3,-2.73,13.15,0.14,0.34,0.46,2.18,-135969317,0,0,0.25334939,-0.107692308,-0.445402299,0,1.153846154,0.049602749,0,-0.454545455,0.025641026,-0.058823529,0.037834658,-0.310344828,-1.666666667,-0.4375,-1.346938776,0.00530303,0.833333333,0.793103448,-0.208333333,-0.700361011,-1.675479502,0,0
0,2014,0.107,0.62,0.08,0.26,1.41,1.82,42.65,0.52,-0.11,15.65,0.49,11.674588,0.06,-0.03,-0.06,-0.04,12.75,0.7,0.71,0.03,-0.09,-6698000,0,0,0,0,0,0,0,0,0,0.089,0.68,0.08,0.26,1.31,1.65,30.74,0.52,-0.1,20.61,0.49,12.954346,0.05,0.13,-0.05,0.19,12.78,0.68,0.76,0.03,-0.07,31132000,0,0,0,4.107,0.92,0.08,0.26,1.17,3.46,42.71,0.49,-0.01,16.39,0.54,12.878938,0.03,0.04,0.04,0.04,12.83,0.81,0.85,0.04,0.05,9169000,0,0,0.202247191,-0.088235294,0.076335878,0.103030303,0.090047393,0.387443071,0,0.1,-0.240659874,0,-0.098789858,0.2,-1.230769231,0.2,-1.210526316,-0.002347418,0.029411765,-0.065789474,0,0.285714286,-1.2151484,0,0
0,2012,4.671,1.08,0.01,0.3,3.12,1.63,74.45,0.44,0.02,0.35,0.31,4.497001,0.23,0.07,0.1,0.11,11.15,0.66,0.32,0.06,0.16,3509848,0,0,0,0,1,0,0,0,0,5.852,1.29,0.01,0.3,2.6,2.02,50.91,0.36,0.05,0.23,0.28,4.25501,0.17,0.13,0.17,0.19,11.06,0.71,0.38,0.1,0.24,5825291,0,0,0,8.059,1.18,0.01,0.3,2.32,4.55,51.73,0.35,0.02,3.26,0.25,3.917201,0.15,0.08,0.1,0.1,11.07,0.84,0.43,0.04,0.11,3736105,0,0,-0.201811347,-0.162790698,0.2,-0.193069307,-0.188284519,0.4623846,0.222222222,-0.6,0.52173913,0.107142857,0.056872017,0.352941176,-0.461538462,-0.411764706,-0.421052632,0.008137432,-0.070422535,-0.157894737,-0.4,-0.333333333,-0.397481087,0,0
0,2018,4.523,1.31,0.05,0.22,2.97,0.53,65.14,0.29,0.18,-3.22,0.64,15.756826,0.2,0.04,0.24,0.1,13.55,0.41,0.34,0.23,0.57,21387000,0,0,0,0,0,0,1,0,0,4.551,1.24,0.05,0.22,2.71,0.6,66.04,0.29,0.14,-0.12,0.64,15.261581,0.17,-0.1,0.2,-0.23,13.52,0.44,0.37,0.19,0.45,-52278000,0,0,0,4.579,1.18,0.05,0.22,4.04,0.55,69.03,0.3,0.13,56.45,0.65,15.775626,0.27,0.07,0.15,0.17,13.64,0.41,0.25,0.13,0.37,39820000,0,0,-0.006152494,0.056451613,0.095940959,-0.116666667,-0.077922078,-0.013628104,0,0.285714286,25.83333333,0,0.032450439,0.176470588,-1.4,0.2,-1.434782609,0.002218935,-0.068181818,-0.081081081,0.210526316,0.266666667,-1.409101343,0,0
0,2020,2.29,0.91,0.03,0.22,2.2,0.73,46.44,0.52,-0.1,141.73,0.6,11.358612,0.18,-0.01,0.01,-0.03,14.16,0.51,0.45,-0.01,0.01,-13481739,0,1,0,0,0,0,0,1,0,4.1,0.97,0.03,0.22,3.09,0.73,49.26,0.48,-0.04,95.46,0.67,12.453631,0.18,0.01,0.03,0.02,14.11,0.47,0.32,0.01,0.07,10805186,0,0,1,8.106,1.03,0.03,0.22,2.55,0.71,49.24,0.49,0.04,117,0.63,10.898099,0.13,0.02,0.03,0.04,14.07,0.46,0.39,0.02,0.06,15073642,0,0,-0.441463415,-0.06185567,-0.28802589,0,0.168539326,-0.057247259,0.083333333,1.5,0.484705636,-0.104477612,-0.08792769,0,-2,-0.666666667,-2.5,0.003543586,0.085106383,0.40625,-2,-0.857142857,-2.247710035,0,0
0,2013,3.831,0.88,0.02,0.36,1.86,2.09,47.34,0.44,-0.02,56.58,0.34,3.476433,0.2,0.21,0.05,0.28,11.25,0.75,0.54,0.12,0.07,11418647,0,0,0,0,0,0,0,1,0,3.195,0.73,0.02,0.36,1.55,21.04,59.19,0.47,-0.01,54.35,0.38,3.746606,0.16,-0.03,0.07,-0.03,11.36,0.97,0.65,0.1,0.07,-1952316,0,0,1,3.264,-0.1,0.02,0.36,1.42,10.13,63.24,0.54,-0.06,27.86,0.38,3.71661,0.12,-0.16,0,-0.17,11.36,0.94,0.7,0.01,0,-9401057,0,0,0.199061033,0.205479452,0.2,-0.900665399,-0.899266177,-0.200202737,-0.063829787,1,0.041030359,-0.105263158,-0.072111399,0.25,-8,-0.285714286,-10.33333333,-0.009683099,-0.226804124,-0.169230769,0.2,0,-6.848769871,0,0
0,2013,3.158,0.99,0.15,0.35,3.11,0.02,45.18,0.52,-0.01,94.51,0.35,1.624675,0.38,0.22,0.05,1.13,10.99,0.19,0.32,0.03,0.25,9054071,0,0,0,1,0,0,0,0,1,3.337,0.83,0.15,0.35,2.27,0.02,61.45,0.65,-0.12,34.22,0.38,1.893778,0.27,0.17,-0.08,0.76,10.71,0.22,0.44,-0.09,-0.35,5280399,0,1,1,1.762,0.96,0.15,0.35,1.85,0.32,38.52,0.62,-0.02,52.04,0.37,2.059423,0.24,0.01,0.02,0.02,10.53,0.28,0.54,0.01,0.08,149690,0,0,-0.053640995,0.192771084,0.370044053,0,-0.172413793,-0.264768104,-0.2,-0.916666667,1.761835184,-0.078947368,-0.142098493,0.407407407,0.294117647,-1.625,0.486842105,0.026143791,-0.136363636,-0.272727273,-1.333333333,-1.714285714,0.714656601,0,0
0,2012,6.669,1.08,0.06,0.3,-1.57,0.32,34,0.39,0.06,0,0.05,0.657642,0.29,0.18,0.14,393160300,10.37,-0.11,-0.64,0.16,319483700,3931603,0,0,0,0,0,0,0,0,0,7.876,1.06,0.06,0.3,8.35,0.32,33.44,0.39,0.04,0,0.08,0.753473,0.14,0.16,0.11,8.05,10.32,0.02,0.12,0.16,5.44,3340119,0,0,0,3.124,0.99,0.06,0.3,0.95,0.32,32.33,0.31,-0.01,0,0.11,0.699107,-0.01,0.11,0.04,0.61,10.32,0.17,1.05,0.1,0.24,2247582,1,0,-0.153250381,0.018867925,-1.188023952,0,-6,0.016746411,0,0.5,0,-0.375,-0.127185712,1.071428571,0.125,0.272727273,48839787.82,0.004844961,-6.5,-6.333333333,0,58728620.32,0.177084709,0,0
0,2019,4.573,1.44,0.08,0.24,16.21,0,41.94,0.37,0.16,10.35,0.38,8.199655,0.45,-0.02,0.57,-0.58,11.62,0.03,0.06,0.46,18.39,-1376547,0,0,0,0,0,0,0,1,0,4.581,1.41,0.08,0.24,-13.67,0,40.54,0.38,0.16,9.89,0.32,7.389402,0.47,0.06,0.58,418223700,11.58,-0.03,-0.07,0.45,4330558300,4182237,0,0,1,5.827,1.3,0.08,0.24,-9,0,38.15,0.4,0.12,10.3,0.33,7.18983,0.42,-0.07,0.52,-467151700,11.51,-0.04,-0.11,0.34,3583789700,-4671517,0,0,-0.001746344,0.021276596,-2.185808339,0,-2,0.034533794,-0.026315789,0,0.046511628,0.1875,0.109650686,-0.042553191,-1.333333333,-0.017241379,-1.000000001,0.003454231,-2,-1.857142857,0.022222222,-0.999999996,-1.329141318,1,1
0,2008,7.848,1.08,0.09,0.26,2.78,2.08,47.18,0.49,0.03,93.43,0.69,16.354863,0.29,0,0.06,0,13.69,0.73,0.36,0,0.08,1110252,0,0,0,0,0,0,1,0,0,3.728,0.99,0.09,0.26,1.95,1.82,47.18,0.47,0,82.43,0.71,16.188966,0.17,0.07,0.03,0.1,13.61,0.71,0.51,0.07,0.05,41618039,0,0,0,8.589,1.02,0.09,0.26,1.15,1.9,53.73,0.47,0.01,85.77,0.75,16.395563,0.04,0,0.04,0,13.51,0.76,0.87,0.08,0.05,0,0,0,1.105150215,0.090909091,0.425641026,0.142857143,0.103305785,0,0.042553191,3,0.133446561,-0.028169014,0.010247535,0.705882353,-1,1,-1,0.005878031,0.028169014,-0.294117647,-1,0.6,-0.973322818,0,0
0,2015,6.027,1.06,0.53,0.22,3.62,0,397.55,0.42,0.07,6.61,0.34,3.434565,0.57,-0.11,0.09,-0.48,12.34,0.22,0.28,-0.11,0.41,-16816398,0,1,0,0,0,0,0,1,0,7.143,1.07,0.53,0.22,8.61,0.11,29.24,0.42,0.08,244.84,0.47,6.266862,0.4,0.12,0.1,0.82,12.38,0.14,0.12,0.12,0.71,19616262,0,0,1,7.136,1.09,0.53,0.22,6.87,0.13,32.28,0.42,0.09,175.69,0.51,6.588121,0.35,0.15,0.12,0.89,12.25,0.17,0.15,0.15,0.73,21411741,0,0,-0.156236875,-0.009345794,-0.579558653,-1,0.647058824,12.59610123,0,-0.125,-0.973002777,-0.276595745,-0.4519482,0.425,-1.916666667,-0.1,-1.585365854,-0.003231018,0.571428571,1.333333333,-1.916666667,-0.422535211,-1.85726822,0,0
0,2010,7.505,1,0.06,0.32,2.85,0.82,50.98,0.34,0,9.92,0.79,16.679661,0.17,0.04,0.06,0.07,12.94,0.5,0.35,0.03,0.13,10258148,0,0,0,0,0,0,1,0,0,1.751,0.97,0.06,0.32,2.79,0.96,49.92,0.35,-0.02,4.93,0.79,17.118754,0.15,-0.02,0.05,-0.04,12.93,0.53,0.36,0.01,0.1,-6755760,0,0,0,3.272,0.96,0.06,0.32,4.51,0.86,53.06,0.37,-0.03,38.92,0.83,16.733406,0.22,-0.04,0.05,-0.08,12.9,0.5,0.22,-0.03,0.11,-11390052,0,1,3.286122216,0.030927835,0.021505376,-0.145833333,-0.114035088,0.021233974,-0.028571429,-1,1.012170385,0,-0.025649822,0.133333333,-3,0.2,-2.75,0.000773395,-0.056603774,-0.027777778,2,0.3,-2.518429903,0,0
0,2011,5.872,1.27,0.07,0.26,0.2,0.01,49.48,0.36,0.06,-3.08,0.38,2.123859,-0.63,0.25,0.14,0.32,10.93,0.79,4.92,0.07,0.17,9646918,1,0,0,0,1,0,0,1,0,7.187,0.15,0.07,0.26,0.13,-0.21,44.62,0.36,0.03,-3.74,0.4,2.106799,-0.89,-0.12,0.11,-0.11,10.96,1.04,7.54,0.05,0.1,-4726425,1,0,1,5.866,1.68,0.07,0.26,1.81,11.33,48.11,0.35,0.06,1.77,0.4,2.066483,0.07,0.21,0.12,0.23,11.06,0.93,0.55,0.06,0.13,9429130,0,0,-0.18296925,7.466666667,0.538461538,-1.047619048,-1.129032258,0.108919767,0,1,-0.176470588,-0.05,0.008097593,-0.292134831,-3.083333333,0.272727273,-3.909090909,-0.002737226,-0.240384615,-0.347480106,0.4,0.7,-3.041060209,0,0
0,2011,6.636,1.16,0.21,0.33,2.93,-0.52,50.98,0.37,0.15,-5.06,0.33,8.813635,0.21,0.16,0.37,1282088600,11.68,-0.88,0.34,0.3,3047711900,12820886,0,0,0,0,1,1,0,0,0,6.641,1.17,0.21,0.33,4.24,-0.65,52.62,0.28,0.15,-3.98,0.31,8.281456,0.37,1.02,0.54,5764620700,11.31,-1.5,0.24,0.43,3058709400,57646207,0,0,0,4.541,1.54,0.21,0.33,4.76,-0.38,45.45,0.26,0.29,-6.59,0.31,8.088594,0.33,0.61,0.88,3444180100,11.31,-0.47,0.21,0.59,5010315900,34441801,0,0,-0.000752899,-0.008547009,-0.308962264,-0.2,-0.216666667,-0.031166857,0.321428571,0,0.271356784,0.064516129,0.064261526,-0.432432432,-0.843137255,-0.314814815,-0.777593589,0.032714412,-0.413333333,0.416666667,-0.302325581,-0.003595471,-0.777593589,1,1
0,2014,0.027,1.48,0.05,0.29,-3.78,0.33,29.62,0.7,-0.3,85.06,0.53,9.782428,0.59,-1.52,-0.22,-22956459100,12.29,-0.34,-0.26,-0.03,-3379933200,-229564591,0,1,0,0,0,0,0,0,0,0.032,0.72,0.05,0.29,4.6,0.08,26.64,0.7,-0.23,107.75,0.5,9.145372,0.37,0.12,-0.14,0.73,12.34,0.16,0.22,0.12,-0.83,19040823,0,0,0,0.057,0.76,0.05,0.29,3.59,0.27,33.45,0.6,-0.16,109.78,0.54,9.163989,0.34,-0.24,-0.08,-0.77,12.36,0.32,0.28,-0.09,-0.25,-39632820,0,1,-0.15625,1.055555556,-1.82173913,3.125,-2.315789474,0.111861862,0,0.304347826,-0.210580046,0.06,0.069658839,0.594594595,-13.66666667,0.571428571,-31447204248,-0.004051864,-3.125,-2.181818182,-1.25,4072208674,-13.05644268,0,0
0,2020,2.437,0.96,0.22,0.13,3.2,0.2,59.79,0.49,-0.03,49.95,0.55,13.884597,0.34,0.02,0.02,0.05,13.87,0.29,0.31,0.02,0.07,11696137,0,0,0,0,0,0,0,0,0,7.92,1.02,0.22,0.13,3.38,0.22,63.28,0.46,0.02,32.79,0.6,16.006499,0.33,0.03,0.07,0.1,13.85,0.3,0.3,0.03,0.23,20226758,0,0,0,5.602,1.05,0.22,0.13,3.29,0.12,53.39,0.45,0.04,26.11,0.6,16.110646,0.33,0.05,0.09,0.2,13.73,0.24,0.3,0.04,0.36,30162153,0,0,-0.69229798,-0.058823529,-0.053254438,-0.090909091,0,-0.055151707,0.065217391,-2.5,0.523330284,-0.083333333,-0.132565029,0.03030303,-0.333333333,-0.714285714,-0.5,0.001444043,-0.033333333,0.033333333,-0.333333333,-0.695652174,-0.421749299,0,0
0,2018,7.605,1.04,0.02,0.35,3.2,0,56.14,0.32,0.11,14.41,0.66,7.83018,0.06,0.08,0.07,2.84,13.29,0.03,0.31,0.08,2.34,34009031,0,0,0,1,0,0,0,0,0,7.182,1.05,0.02,0.35,2.33,0,51.42,0.32,0.12,30.62,0.72,8.093802,0.06,0.1,0.08,2.09,13.22,0.05,0.43,0.09,1.73,37151742,0,0,0,7.582,1.04,0.02,0.35,2.17,0.06,50.26,0.33,0.09,29.44,0.66,7.76981,0.05,0.06,0.07,0.62,13.16,0.1,0.46,0.05,0.77,21327004,0,0,0.058897243,-0.00952381,0.373390558,0,-0.4,0.091793077,0,-0.083333333,-0.529392554,-0.083333333,-0.032570849,0,-0.2,-0.125,0.358851675,0.005295008,-0.4,-0.279069767,-0.111111111,0.352601156,-0.084591215,0,0
0,2021,1.468,0.86,0.26,0.24,3.69,0.1,44.07,0.46,-0.11,293.11,0.83,82.190692,0.68,0.15,-0.07,0.46,15.49,0.32,0.27,0.13,-0.23,551953446,0,0,0,0,0,0,0,0,0,0.155,0.77,0.26,0.24,3.73,0.22,48.26,0.48,-0.16,263.86,0.79,75.640946,0.68,0.02,-0.11,0.07,15.35,0.38,0.27,0.02,-0.3,80563983,0,0,0,1.308,0.98,0.26,0.24,4.47,0.09,42.97,0.42,-0.01,246.21,0.81,80.539507,0.74,0.02,0.03,0.07,15.15,0.28,0.22,0.06,0.1,51067481,0,0,8.470967742,0.116883117,-0.010723861,-0.545454545,-0.241935484,-0.086821384,-0.041666667,-0.3125,0.110854241,0.050632911,0.086589954,0,6.5,-0.363636364,5.571428571,0.009120521,-0.157894737,0,5.5,-0.233333333,5.851119141,0,0
0,2014,4.445,2.29,0.01,0.26,2.18,1.53,37.1,0.31,0.26,91.15,0.82,4.772568,0.26,0.1,0.47,0.14,11.7,0.69,0.46,0.24,0.68,8431103,0,0,0,0,1,0,0,0,1,4.514,2.61,0.01,0.26,1.95,2.6,48.51,0.32,0.24,57.18,0.76,4.077305,0.2,0.1,0.42,0.13,11.65,0.78,0.51,0.23,0.54,8314342,0,0,1,4.528,3.76,0.01,0.26,2.1,5.17,48.51,0.31,0.25,73.42,0.67,3.649171,0.23,0.11,0.46,0.12,11.54,0.87,0.48,0.21,0.52,7815994,0,0,-0.015285778,-0.122605364,0.117948718,-0.411538462,-0.369014085,-0.235209235,-0.03125,0.083333333,0.594088842,0.078947368,0.170520233,0.3,0,0.119047619,0.076923077,0.004291845,-0.115384615,-0.098039216,0.043478261,0.259259259,0.014043324,0,0
0,2014,4.418,1.08,0.05,0.38,7.26,0.32,1.57,0.43,0.11,467.65,0.68,13.315124,0.54,0.08,0.14,0.26,13.29,0.31,0.14,0.08,0.44,33177877,1,0,0,0,0,0,0,1,0,5.793,1.02,0.05,0.38,7.74,0.38,11.32,0.42,0.03,400.09,0.57,11.430901,0.51,0.04,0.11,0.12,13.2,0.33,0.13,0.04,0.32,14912434,1,0,1,4.515,1.04,0.05,0.38,8.18,0.42,1.58,0.4,0.05,345.63,0.8,11.684313,0.49,0.05,0.08,0.16,13.16,0.34,0.12,0.05,0.24,19788202,1,0,-0.237355429,0.058823529,-0.062015504,-0.157894737,-0.1,-0.86130742,0.023809524,2.666666667,0.168862006,0.192982456,0.164835913,0.058823529,1,0.272727273,1.166666667,0.006818182,-0.060606061,0.076923077,1,0.375,1.224846527,0,0
0,2014,7.128,1.2,0.04,0.23,2.82,0.03,47.31,0.31,0.1,0,0.38,7.251591,0.26,0.21,0.23,1.25,11.95,0.17,0.35,0.18,1.39,22454624,0,0,0,0,1,0,1,0,0,5.847,1.34,0.04,0.23,2.08,0.05,45.22,0.3,0.13,0,0.4,7.413991,0.2,0.08,0.35,0.35,11.73,0.22,0.48,0.3,1.55,6860451,0,0,0,6.649,1.27,0.04,0.23,1.96,0.02,41.79,0.33,0.1,0.01,0.4,7.796829,0.16,-0.39,0.32,-2.11,11.58,0.19,0.51,0.24,1.72,-29327335,0,0,0.219086711,-0.104477612,0.355769231,-0.4,-0.310344828,0.046218487,0.033333333,-0.230769231,0,-0.05,-0.021904532,0.3,1.625,-0.342857143,2.571428571,0.018755328,-0.227272727,-0.270833333,-0.4,-0.103225806,2.273053623,0,0
0,2019,6.591,1.09,0.02,0.42,5.32,0.09,49.41,0.39,0.04,8,0.56,17.177593,0.25,0.04,0.19,0.27,12.83,0.14,0.19,0.1,1.4,9534000,0,0,0,0,0,0,0,1,0,4.561,1.16,0.02,0.42,4.96,0.09,47.32,0.41,0.08,5.44,0.59,17.193994,0.23,0.15,0.24,1.1,12.79,0.14,0.2,0.15,1.75,37570188,0,0,1,0.013,-1.2,0.02,0.42,4.77,0.12,48.51,0.42,0,7.08,0.61,6.041378,0.25,-0.01,0.03,-0.06,12.63,0.16,0.21,-1.84,0.18,-2163615,0,1,0.445077834,-0.060344828,0.072580645,0,0,0.044167371,-0.048780488,-0.5,0.470588235,-0.050847458,-0.00095388,0.086956522,-0.733333333,-0.208333333,-0.754545455,0.003127443,0,-0.05,-0.333333333,-0.2,-0.746234967,0,0
0,2018,0.109,0.9,0.13,0.38,3.97,0.02,43.59,0.69,-0.17,48.04,0.37,1.546863,0.13,-0.05,0,-0.94,10.85,0.06,0.25,-0.05,-0.06,-1929767,0,1,0,0,0,0,1,0,0,0.1,0.9,0.13,0.38,2.13,0.02,42.02,0.69,-0.18,11.41,0.38,1.679492,0.06,-0.06,0,-0.94,10.92,0.07,0.47,-0.06,0.05,-2420159,0,1,0,0.106,0.91,0.13,0.38,2.13,0.01,34.87,0.69,-0.17,21.72,0.27,1.58694,0.06,-0.06,0.01,-0.91,10.98,0.06,0.47,-0.05,0.17,-2361087,0,1,0.09,0,0.863849765,0,-0.142857143,0.03736316,0,-0.055555556,3.210341805,-0.026315789,-0.078969712,1.166666667,-0.166666667,0,0,-0.006410256,-0.142857143,-0.468085106,-0.166666667,-2.2,-0.202628009,0,0
0,2011,5.808,1.06,0.02,0.32,4.33,0.37,47.97,0.38,0.06,199.07,0.63,18.760846,0.32,0.09,0.06,0.27,13.84,0.34,0.23,0.09,0.19,65079854,0,0,0,0,0,0,0,1,0,4.535,1.09,0.02,0.32,4.07,0.43,44.42,0.28,0.09,191.25,0.61,17.921402,0.31,0.05,0.09,0.14,13.75,0.37,0.25,0.05,0.24,34436725,0,0,1,4.524,1.1,0.02,0.32,3.87,0.43,43.69,0.28,0.09,155.68,0.63,17.116048,0.27,-0.07,0.11,-0.2,13.65,0.37,0.26,-0.01,0.29,-43367669,0,1,0.280705623,-0.027522936,0.063882064,-0.139534884,-0.15,0.079918955,0.357142857,-0.333333333,0.040888889,0.032786885,0.046840309,0.032258065,0.8,-0.333333333,0.928571429,0.006545455,-0.081081081,-0.08,0.8,-0.208333333,0.889838653,0,0
0,2013,0.116,0.88,0.12,0.39,3.98,0.92,55.24,0.6,-0.13,89.47,0.36,5.639868,0.17,0.07,-0.01,0.13,12.94,0.51,0.25,0.07,-0.01,19870944,0,0,0,0,0,0,0,0,1,1.464,0.93,0.12,0.39,3.6,1.22,49.83,0.53,-0.06,89.11,0.37,5.895651,0.16,-0.08,0.02,-0.14,12.94,0.58,0.28,-0.08,0.03,-24026617,0,1,1,1.458,0.94,0.12,0.39,3.31,0.74,52.79,0.56,-0.07,78.35,0.39,5.815907,0.15,0.04,0.01,0.08,12.88,0.46,0.3,0.11,0.03,9773855,0,0,-0.920765027,-0.053763441,0.105555556,-0.245901639,-0.240875912,0.108569135,0.132075472,1.166666667,0.004039951,-0.027027027,-0.043385031,0.0625,-1.875,-1.5,-1.928571429,0,-0.120689655,-0.107142857,-1.875,-1.333333333,-1.82703878,0,0
