"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2020,4.501,1.52,0.01,0.3,6.47,0.14,65.25,0.27,0.38,146.98,0.22,0.643907,0.42,0.01,0.45,0.08,11.47,0.19,0.15,0.46,2.39,980424,0,0,0,0,0,0,0,0,0,4.475,1.66,0.01,0.3,5.11,0.11,59.77,0.24,0.43,152.04,0.3,0.782737,0.42,0.07,0.57,0.35,11.45,0.19,0.2,0.55,3.03,4301828,0,0,0,4.485,1.62,0.01,0.3,4.94,0.16,61.15,0.25,0.42,151.98,0.29,0.762533,0.38,0.12,0.52,0.55,11.41,0.22,0.2,0.5,2.34,7639434,0,0,0.005810056,-0.084337349,0.266144814,0.272727273,0,0.091684792,0.125,-0.11627907,-0.033280716,-0.266666667,-0.177364811,0,-0.857142857,-0.210526316,-0.771428571,0.001746725,0,-0.25,-0.163636364,-0.211221122,-0.772091306,0,0
0,2010,7.662,1.01,0.05,0.32,2.13,0,65.02,0.4,0.01,6.41,0.67,25.625544,0.11,0.09,0.04,0.91,14.08,0.1,0.47,0.06,0.43,79737896,0,0,0,1,0,0,1,0,0,6.033,1.02,0.05,0.32,1.81,0,56.3,0.39,0.02,6.4,0.68,26.350861,0.09,0.08,0.05,0.72,13.99,0.11,0.55,0.07,0.5,64843514,0,0,0,8.31,1.06,0.05,0.32,1.87,0,56.37,0.37,0.05,6.35,0.68,26.412526,0.09,0.11,0.09,0.98,13.9,0.11,0.53,0.11,0.8,81261778,0,0,0.270014918,-0.009803922,0.17679558,0,-0.083333333,0.154884547,0.025641026,-0.5,0.0015625,-0.014705882,-0.027525362,0.222222222,0.125,-0.2,0.263888889,0.006433167,-0.090909091,-0.145454545,-0.142857143,-0.14,0.229697329,0,0
0,2014,0.191,0.87,0.03,0.26,2.4,0.07,39.39,0.5,-0.06,22.89,0.28,1.69698,0.25,0.01,0.02,0.06,10.29,0.23,0.42,0.03,0.1,281681,0,0,0,0,0,0,0,1,0,0.125,0.84,0.03,0.26,2.55,0.11,34.49,0.49,-0.08,38.78,0.25,1.510674,0.25,0.07,-0.01,0.27,10.29,0.24,0.39,0.01,-0.05,1364597,0,0,1,0.158,0.87,0.03,0.26,1.74,0.06,33.88,0.5,-0.06,52.21,0.23,1.591015,0.2,-0.01,0.02,-0.02,10.28,0.31,0.57,-0.06,0.07,-108119,0,1,0.528,0.035714286,-0.058823529,-0.363636364,-0.0625,0.142070165,0.020408163,-0.25,-0.409747292,0.12,0.123326409,0,-0.857142857,-3,-0.777777778,0,-0.041666667,0.076923077,2,-3,-0.79357935,0,0
0,2010,1.531,30.22,0.04,0.17,0.82,-204.04,47.3,0.53,-0.06,15.63,0.65,7.175278,-0.07,0.01,0.01,0.01,11.29,1,1.23,0.01,0.01,659541,1,0,0,0,0,0,1,0,0,2.326,5.58,0.04,0.17,0.75,-42.62,49.09,0.53,-0.05,11.85,0.58,6.80655,-0.1,0,0.01,0,11.31,1.01,1.34,0.03,0.01,159897,1,0,0,0.198,7.71,0.04,0.17,0.71,-35.43,50.08,0.53,-0.09,1.38,0.65,7.605551,-0.11,-0.12,-0.06,-0.12,11.27,1.02,1.41,0,-0.06,-6407476,1,0,-0.341788478,4.415770609,0.093333333,3.787423745,3.855525297,-0.036463638,0,0.2,0.318987342,0.120689655,0.054172525,-0.3,1,0,1,-0.001768347,-0.00990099,-0.082089552,-0.666666667,0,3.124786581,0,0
0,2012,7.675,1,0.02,0.38,3.44,0.93,53.61,0.55,0,100.48,0.76,7.257757,0.26,0.04,0.06,0.07,12.74,0.54,0.29,0.03,0.1,9051651,0,0,0,0,0,0,0,0,0,5.894,1.01,0.02,0.38,2.98,0.95,51.95,0.56,0.01,109.9,0.76,6.350874,0.22,0.05,0.04,0.09,12.66,0.54,0.34,0.04,0.08,10873179,0,0,0,8.495,1.02,0.02,0.38,2.8,1.11,44.37,0.46,0.02,120.81,0.77,6.25322,0.2,0.06,0.05,0.11,12.63,0.58,0.36,0.04,0.09,12903138,0,0,0.3021717,-0.00990099,0.154362416,-0.021052632,-0.025210084,0.031953802,-0.017857143,-1,-0.085714286,0,0.142796566,0.181818182,-0.2,0.5,-0.222222222,0.006319115,0,-0.147058824,-0.25,0.25,-0.167524879,0,0
0,2015,0.191,0.33,0.11,0.46,1.27,0.26,40.91,0.72,-0.18,15.79,0.28,2.265905,0.09,-0.15,-0.25,-0.31,10.14,0.46,0.79,-0.15,-0.54,-2568725,0,1,1,0,0,0,0,0,0,3.632,0.79,0.11,0.46,1.58,0.21,55.12,0.63,-0.07,21.03,0.33,2.630168,0.18,0.07,-0.02,0.17,10.31,0.43,0.63,0.07,-0.05,1557642,0,0,0,0.188,0.39,0.11,0.46,1.19,0.33,46.06,0.71,-0.18,21.29,0.15,2.357713,0.06,-0.09,-0.2,-0.17,10.31,0.5,0.84,-0.09,-0.4,-1804513,0,1,-0.947411894,-0.582278481,-0.196202532,0.238095238,0.175675676,-0.257801161,0.142857143,1.571428571,-0.249167855,-0.151515152,-0.138494195,-0.5,-3.142857143,11.5,-2.823529412,-0.016488846,0.069767442,0.253968254,-3.142857143,9.8,-2.649111285,0,0
0,2019,5.787,1.28,0.03,0.27,4.35,0.53,32.41,0.28,0.13,109.46,0.31,2.664944,0.34,0.1,0.25,0.25,11.33,0.41,0.23,0.18,0.62,6070004,0,0,0,0,0,0,0,1,0,6.61,1.27,0.03,0.27,3.8,0.71,54.94,0.32,0.12,79.7,0.3,2.606153,0.31,0,0.24,0.01,11.26,0.48,0.26,0.16,0.5,200585,0,0,1,6.599,1.24,0.03,0.27,3.38,0.73,45.76,0.32,0.11,106.6,0.32,2.571395,0.32,-0.01,0.22,-0.02,11.29,0.5,0.3,0.14,0.44,-571145,0,0,-0.124508321,0.007874016,0.144736842,-0.253521127,-0.23655914,-0.410083728,-0.125,0.083333333,0.373400251,0.033333333,0.022558537,0.096774194,10,0.041666667,24,0.006216696,-0.145833333,-0.115384615,0.125,0.24,29.2615051,0,0
0,2017,7.564,1.01,0.01,0.01,0.66,0.14,584.33,0.42,0.29,1487.76,0.53,6.041378,-0.08,0.28,0.01,0.88,15.14,0.32,1.53,-0.01,0.03,733558463,1,1,0,0,0,0,0,0,0,6.01,1.01,0.01,0.01,0.58,0.24,915.42,0.42,0.12,682.46,0.53,6.041378,-0.12,0.01,0,0.03,14.79,0.42,1.71,0.01,0.01,21540304,1,0,0,6.594,1.03,0.01,0.01,0.73,0.38,366.98,0.42,0.32,841.19,0.32,5.49997,-0.06,0.04,0.02,0.1,14.81,0.45,1.38,0.04,0.04,79632386,1,0,0.258569052,0,0.137931034,-0.416666667,-0.378378378,-0.361680977,0,1.416666667,1.179995897,0,0,-0.333333333,27,1,28.33333333,0.023664638,-0.238095238,-0.105263158,-2,2,33.05515832,0,0
0,2012,2.435,1,0.02,0.24,2.5,0.92,44.73,0.46,0,67.99,0.59,10.444837,0.14,0.07,0.03,0.14,13.21,0.53,0.4,0.04,0.06,27941798,0,0,1,0,0,0,1,0,0,1.517,0.87,0.02,0.24,2,1.15,46.82,0.47,-0.1,45.65,0.59,10.333338,0.1,0.05,-0.01,0.09,13.16,0.58,0.5,0,-0.01,19818968,0,0,0,4.051,0.95,0.02,0.24,1.8,1.24,79.87,0.43,-0.04,32.63,0.52,9.420848,0.1,0.06,0.03,0.1,13.08,0.61,0.56,0.02,0.04,20194315,0,0,0.605141727,0.149425287,0.25,-0.2,-0.2,-0.044639043,-0.021276596,-1,0.489375685,0,0.010790221,0.4,0.4,-4,0.555555556,0.003799392,-0.086206897,-0.2,4,-7,0.40985131,0,0
0,2017,2.277,0.74,0.02,0.19,4.86,0,39.09,0.42,-0.12,0.02,0.65,16.430284,0.12,-0.19,-0.17,-5.99,12.47,0.03,0.21,-0.12,-5.23,-34707279,0,1,0,0,0,0,0,0,0,4.095,0.93,0.02,0.19,11.2,0,38.33,0.41,-0.04,0.04,0.64,16.483957,0.28,0.01,0,0.3,12.64,0.03,0.09,0.01,0.18,1727194,0,0,0,4.089,0.93,0.02,0.19,10.08,0,44.24,0.42,-0.04,0.03,0.67,17.005587,0.26,0.03,0.01,1.14,12.64,0.03,0.1,0,0.19,6706680,0,0,-0.443956044,-0.204301075,-0.566071429,0,0,0.019827811,0.024390244,2,-0.5,0.015625,-0.003256075,-0.571428571,-20,-17,-20.96666667,-0.013449367,0,1.333333333,-13,-30.05555556,-21.09460373,0,0
0,2021,5.798,1.07,0.03,0.16,1.65,0.11,52.26,0.31,0.09,-0.22,0.14,2.792192,0.05,0.06,0.13,0.36,12.08,0.17,0.61,0.05,0.79,7264434,0,0,0,0,1,0,0,0,0,4.109,0.99,0.03,0.16,1.22,0.21,45.71,0.34,-0.02,0.04,0.1,1.940351,0.01,0,0.07,-0.02,12.08,0.23,0.82,5.45e-05,0.29,-530625,0,0,0,2.278,0.96,0.03,0.16,2.06,0.31,39.58,0.36,-0.06,0.02,0.1,2.028985,0.04,-0.04,0.07,-0.15,12.13,0.26,0.49,-0.04,0.27,-5102514,0,1,0.411048917,0.080808081,0.352459016,-0.476190476,-0.310344828,0.143294684,-0.088235294,-5.5,-6.5,0.4,0.439013869,4,6,0.857142857,-19,0,-0.260869565,-0.256097561,916.4311927,1.724137931,-14.69033498,0,0
0,2014,2.884,0.96,0.1,0.25,0.41,0.32,48.4,0.33,-0.03,78.1,0.41,7.113175,-0.32,-0.41,0.03,-0.77,13.01,0.53,2.45,0.03,0.06,-128901422,1,0,1,0,0,0,0,1,0,7.526,1.06,0.1,0.25,5.67,-0.01,47.79,0.38,0.09,59.69,0.5,8.590451,0.3,0.14,0.08,2.46,12.94,0.06,0.18,0.12,1.4,41522376,0,0,1,5.848,1.13,0.1,0.25,3.55,0.32,48.83,0.35,0.15,114.44,0.59,9.492589,0.19,0.16,0.11,0.54,13.08,0.3,0.28,0.14,0.38,54168547,0,0,-0.61679511,-0.094339623,-0.927689594,-33,18,0.012764177,-0.131578947,-1.333333333,0.308426872,-0.18,-0.171967223,-2.066666667,-3.928571429,-0.625,-1.31300813,0.005409583,7.833333333,12.61111111,-0.75,-0.957142857,-4.104384537,0,0
0,2012,0.709,0.86,0.07,0.44,2.22,0.42,43.03,0.45,-0.04,22.65,0.36,2.979076,0.25,0.02,-0.01,0.04,11.02,0.44,0.45,0.13,-0.02,822946,0,0,0,0,0,0,1,0,0,6.104,1.09,0.07,0.44,1.8,0.34,46,0.44,0.02,16.16,0.41,3.269692,0.2,0.06,0.12,0.14,10.99,0.44,0.56,0.13,0.27,2570050,0,0,0,0.229,0.76,0.07,0.44,1.33,0.43,49.78,0.43,-0.06,2.75,0.44,3.480147,0.1,0.04,-0.04,0.08,10.99,0.51,0.75,0.13,-0.08,1630493,0,0,-0.883846658,-0.211009174,0.233333333,0.235294118,0,-0.064565217,0.022727273,-3,0.401608911,-0.12195122,-0.088881766,0.25,-0.666666667,-1.083333333,-0.714285714,0.002729754,0,-0.196428571,0,-1.074074074,-0.679793778,0,0
0,2019,1.456,1.11,0.18,0.24,-16.71,-0.64,62.18,0.49,-0.17,-1.03,0.29,1.88156,-3567741100,-546891700,-187870200,-0.16,-11.15,3365667400,-0.06,-521511300,-0.06,-5468917,0,1,0,1,0,0,0,0,0,0.077,1.13,0.18,0.24,-20.88,-0.69,49.36,0.51,-0.18,0.29,0.28,1.69681,-3090453800,-436617900,-186606900,-0.14,-11.15,3185009300,-0.05,-449119600,-0.06,-4366179,0,1,0,1.53,1.1,0.18,0.24,-12.6,-0.78,65.95,0.46,-0.13,2.41,0.29,1.778343,-2588653000,-209473600,-51276300,-0.06,-11.15,3301068800,-0.08,-233694900,-0.02,-2094736,0,1,17.90909091,-0.017699115,-0.199712644,-0.072463768,-0.055555556,0.259724473,-0.039215686,-0.055555556,-4.551724138,0.035714286,0.108880782,0.154439228,0.252563626,0.006769846,0.142857143,0,0.056721373,0.2,0.161185795,0,0.252563626,0,0
0,2013,4.52,1.87,0.01,0.42,3.7,0.96,41.14,0.3,0.21,138.29,0.54,2.726737,0.52,0.07,0.42,0.12,11.67,0.59,0.27,0.37,0.72,5826862,0,0,0,0,1,0,0,0,1,4.52,1.88,0.01,0.42,3.21,1.28,36.75,0.31,0.18,137.02,0.52,2.634431,0.47,0.02,0.37,0.04,11.66,0.66,0.31,0.33,0.56,1891008,0,0,1,4.527,1.83,0.01,0.42,3.35,1.52,38.98,0.3,0.17,140.07,0.5,2.61894,0.48,-0.03,0.37,-0.04,11.67,0.68,0.3,0.28,0.54,-2058288,0,0,0,-0.005319149,0.152647975,-0.25,-0.251308901,0.119455782,-0.032258065,0.166666667,0.00926872,0.038461538,0.035038306,0.106382979,2.5,0.135135135,2,0.000857633,-0.106060606,-0.129032258,0.121212121,0.285714286,2.081352379,0,0
0,2010,6.665,1.05,0.02,0.33,4.42,0.23,47.8,0.32,0.03,32.95,0.36,2.26806,0.29,0.03,0.1,0.12,11.4,0.25,0.23,0.07,0.39,1868235,0,0,0,0,0,0,0,0,1,5.837,1.16,0.02,0.33,2.74,0.24,46.57,0.32,0.11,30.11,0.41,2.441532,0.15,0.03,0.17,0.13,11.36,0.26,0.37,0.07,0.66,2009686,0,0,1,8.05,1.01,0.02,0.33,2.22,0.26,60.61,0.35,0,19.97,0.38,2.737858,0.14,-0.01,0.06,-0.04,11.36,0.29,0.45,0.01,0.2,-653807,0,0,0.141853692,-0.094827586,0.613138686,-0.041666667,-0.028571429,0.026411853,0,-0.727272727,0.094320824,-0.12195122,-0.071050472,0.933333333,0,-0.411764706,-0.076923077,0.003521127,-0.038461538,-0.378378378,0,-0.409090909,-0.070384627,0,0
0,2013,2.879,0.87,0.08,0.24,-0.81,0.09,47.72,0.55,-0.09,1.94,0.74,25.00359,0.66,0.1,-0.15,5526161300,13.58,-0.25,-1.24,0.1,-8071422000,55261613,0,0,0,0,0,0,0,1,0,2.906,0.88,0.08,0.24,-0.63,0.19,45.24,0.53,-0.08,0.31,0.7,24.311228,0.72,0.08,-0.14,4089129000,13.52,-0.22,-1.6,0.08,-7165679000,40891290,0,0,1,3.628,0.9,0.08,0.24,-0.67,0.18,45.53,0.52,-0.06,3.23,0.72,24.826092,0.74,0.07,-0.11,3337312200,13.45,-0.22,-1.49,0.07,-5251815400,33373122,0,0,-0.009291122,-0.011363636,0.285714286,-0.526315789,0.111111111,0.054818744,0.037735849,0.125,5.258064516,0.057142857,0.028479104,-0.083333333,0.25,0.071428571,0.35142748,0.00443787,0.136363636,-0.225,0.25,0.126400164,0.35142748,1,1
0,2009,5.387,1,0.04,0.29,1.9,1.23,46.63,0.37,0,114.53,0.73,26.799487,0.19,0.03,0.08,0.05,13.64,0.64,0.53,0.06,0.13,18580535,0,0,0,0,0,0,0,0,0,4.097,0.92,0.04,0.29,1.88,1.14,48.04,0.4,-0.03,69.7,0.79,26.8176,0.17,-0.01,0.06,-0.02,13.48,0.62,0.53,0.01,0.1,-6620087,0,0,0,3.258,0.86,0.04,0.29,2.06,0.98,57.34,0.38,-0.06,65.09,0.84,25.894293,0.2,-0.01,0.04,-0.02,13.44,0.59,0.49,-0.01,0.06,-6431887,0,1,0.314864535,0.086956522,0.010638298,0.078947368,0.096969697,-0.029350541,-0.075,-1,0.643185079,-0.075949367,-0.000675415,0.117647059,-4,0.333333333,-3.5,0.011869436,0.032258065,0,5,0.3,-3.806690456,0,0
0,2016,4.531,1.16,0.04,0.39,-1,0.02,34.83,0.39,0.07,0.34,0.51,4.237477,0.58,0.19,0.29,428738900,10.37,-0.27,-1,0.42,654635700,4287389,0,0,0,0,0,0,1,0,0,4.514,1.24,0.04,0.39,13.44,-0.02,43.32,0.39,0.1,1.39,0.46,3.089616,0.33,0.17,0.32,49.25,10.45,0,0.07,0.43,89.57,4197893,0,0,0,4.709,1,0.04,0.39,3.03,0.03,55.87,0.47,0,0.54,0.51,3.736979,0.22,-0.03,0.07,-0.22,10.4,0.14,0.33,0.31,0.49,-696452,0,0,0.003766061,-0.064516129,-1.074404762,-2,-21,-0.19598338,0,-0.3,-0.755395683,0.108695652,0.371522222,0.757575758,0.117647059,-0.09375,8705357.376,-0.007655502,-27,-15.28571429,-0.023255814,7308648.101,0.021319267,0,0
0,2010,8.088,2.14,0.02,0.26,3.07,4.77,48.51,0.32,0.04,0.95,0.48,4.252378,0.55,-2.18,0.5,-2.5,10.75,0.87,0.33,0.13,0.57,-70949670,0,0,0,0,0,0,1,0,0,2.153,1,0.02,0.26,3.48,1.36,54.63,0.36,0,65.66,0.51,4.165929,0.18,-0.02,0.06,-0.04,12.53,0.61,0.29,-0.02,0.1,-4667204,0,1,0,0.11,0.8,0.02,0.26,9.14,1.38,70.07,0.45,-0.17,302.82,0.62,4.505152,0.48,-0.01,-0.02,-0.01,12.58,0.6,0.11,-0.02,-0.04,-1150763,0,1,2.756618672,1.14,-0.117816092,2.507352941,3.419354839,-0.112026359,-0.111111111,4,-0.985531526,-0.058823529,0.020751434,2.055555556,108,7.333333333,61.5,-0.142059058,0.426229508,0.137931034,-7.5,4.7,14.20175034,0,0
0,2020,1.462,1.3,0.04,0.46,0.14,-0.1,57.83,0.7,-0.48,24.5,0.3,1.236095,-2.69,-0.4,-0.53,-0.12,9.98,3.36,7.09,-0.4,-0.16,-6010905,1,1,0,0,1,0,0,0,0,3.565,1.15,0.04,0.46,0.18,-0.21,50.41,0.51,-0.16,24.65,0.31,1.387718,-1.92,-0.69,-0.11,-0.26,10.12,2.7,5.43,-0.36,-0.04,-11953662,1,1,0,4.096,1.23,0.04,0.46,0.54,-0.94,91.73,0.49,-0.14,21.58,0.36,1.312922,-0.47,-0.16,0.02,-0.1,10.71,1.56,1.85,-0.12,0.01,-4858604,1,1,-0.589901823,0.130434783,-0.222222222,-0.523809524,-0.106918239,0.147193017,0.37254902,2,-0.006085193,-0.032258065,-0.109260671,0.401041667,-0.420289855,3.818181818,-0.538461538,-0.013833992,0.244444444,0.305709024,0.111111111,3,-0.497149493,0,0
0,2021,0.118,0.69,0.21,0.49,1.96,0.44,51.83,0.8,-0.23,105.96,0.44,2.031674,0.22,0.04,-0.13,0.08,11.61,0.46,0.51,0.04,-0.28,3012523,0,0,0,1,0,0,0,0,0,0.15,0.82,0.21,0.49,1.73,0.41,38.32,0.73,-0.13,206.76,0.46,1.993923,0.23,0.02,-0.06,0.05,11.64,0.52,0.58,0.02,-0.11,1896060,0,0,0,0.188,0.83,0.21,0.49,4.22,0.22,44.36,0.7,-0.12,108.42,0.44,2.014394,0.41,0.01,-0.07,0.04,11.19,0.29,0.24,0.01,-0.25,570275,0,0,-0.213333333,-0.158536585,0.132947977,0.073170732,-0.201834862,0.352557411,0.095890411,0.769230769,-0.487521764,-0.043478261,0.018933028,-0.043478261,1,1.166666667,0.6,-0.00257732,-0.115384615,-0.120689655,1,1.545454545,0.588833159,0,0
0,2017,1.434,0.99,0.01,0.23,-5.9,0.2,36.63,0.41,0,7.43,0.3,6.027116,-2.17,-0.04,0.1,-0.09,10.38,0.43,-0.17,0.05,0.24,-826332,1,0,0,0,0,0,0,0,0,0.187,0.61,0.01,0.23,0.75,1.59,36.92,0.44,-0.05,22.75,0.34,6.529708,-0.11,-0.16,-0.02,-0.2,11.41,0.78,1.33,-0.04,-0.02,-9714074,1,1,0,0.135,0.67,0.01,0.23,0.52,0.89,37.29,0.44,-0.08,7.37,0.41,7.48333,-0.22,-0.03,-0.04,-0.05,11.67,0.71,1.91,-0.03,-0.06,-2664975,1,1,6.668449198,0.62295082,-8.866666667,-0.874213836,-0.787709497,-0.007854821,-0.068181818,-1,-0.673406593,-0.117647059,-0.076970057,18.72727273,-0.75,-6,-0.55,-0.090271691,-0.448717949,-1.127819549,-2.25,-13,-0.914934558,0,0
0,2020,0.031,0.21,0.01,0.32,1.65,1.3,31.41,0.69,-0.28,120.87,0.24,2.349304,0.19,0.01,-0.22,0.02,11.73,0.69,0.61,0.01,-0.32,1107457,0,0,0,0,0,0,0,1,0,0.063,0.57,0.01,0.32,2.17,1.39,30.75,0.58,-0.13,67.17,0.34,2.391129,0.2,0.06,-0.12,0.09,11.58,0.65,0.46,0.06,-0.18,4378815,0,0,1,0.074,0.47,0.01,0.32,1.53,1.76,36.59,0.69,-0.14,29.05,0.29,2.199246,0.09,0,-0.13,0,11.53,0.7,0.65,0,-0.18,-70079,0,1,-0.507936508,-0.631578947,-0.239631336,-0.064748201,0.17989418,0.021463415,0.189655172,1.153846154,0.799464046,-0.294117647,-0.017491737,-0.05,-0.833333333,0.833333333,-0.777777778,0.012953368,0.061538462,0.326086957,-0.833333333,0.777777778,-0.747087511,0,0
0,2017,5.778,1,0.18,0.16,3.23,-2.97,52.08,0.46,0,155.17,0.67,19.156887,0.47,0.08,0.04,0.06,13.58,1.4,0.31,0.08,0.03,43823229,0,0,1,0,0,1,0,0,0,8.244,0.97,0.18,0.16,3.11,-2.32,31.46,0.45,0.01,130.49,0.66,19.293184,0.42,0.13,0.07,0.08,13.35,1.61,0.32,0.14,0.04,57960056,0,0,0,0.879,1.13,0.18,0.16,2.42,-1.91,54.97,0.49,-0.08,55.21,0.65,18.598559,0.31,-0.98,-0.06,-0.53,13.2,1.86,0.41,0.13,-0.03,-369734311,0,0,-0.299126638,0.030927835,0.038585209,0.280172414,0.320754717,0.655435474,0.022222222,-1,0.189133267,0.015151515,-0.007064516,0.119047619,-0.384615385,-0.428571429,-0.25,0.017228464,-0.130434783,-0.03125,-0.428571429,-0.25,-0.243906372,0,0
0,2021,0.094,0.01,0.04,0.49,0.62,2.02,44.54,0.55,-0.13,0.39,0.15,2.212395,-0.16,0.05,-0.13,0.06,10.78,0.81,1.62,0.04,-0.17,1559374,1,0,0,0,1,0,1,0,0,4.047,0.85,0.04,0.49,2.31,5.08,36.94,0.52,-0.01,0.37,0.18,2.945305,0.15,0,0.04,0,10.77,0.85,0.43,0,0.05,86391,0,0,0,5.625,1.09,0.04,0.49,2.7,5.93,44.85,0.47,0.01,0.38,0.19,3.511096,0.19,-0.05,0.07,-0.06,10.88,0.87,0.37,0.04,0.08,-1863407,0,0,-0.976772918,-0.988235294,-0.731601732,-0.602362205,-0.276450512,0.205739036,0.057692308,12,0.054054054,-0.166666667,-0.248840103,-2.066666667,5,-4.25,6,0.000928505,-0.047058824,2.76744186,4,-4.4,17.05019041,0,0
0,2014,0.11,0.42,0.02,0.38,1.92,3.81,35.53,0.57,-0.12,54.72,0.52,8.914608,0.17,-0.06,-0.04,-0.08,12.65,0.83,0.52,-0.06,-0.05,-13806808,0,1,0,0,0,0,0,0,0,1.513,0.77,0.02,0.38,2.38,2.46,49.46,0.52,-0.06,43.19,0.61,9.854177,0.2,-0.02,0.01,-0.03,12.59,0.75,0.42,-0.02,0.01,-4458707,0,1,0,3.64,0.91,0.02,0.38,1.9,2.33,48.57,0.5,-0.03,47.21,0.56,9.407494,0.15,0.02,-0.01,0.03,12.67,0.75,0.53,0.01,-0.01,4367671,0,0,-0.927296761,-0.454545455,-0.193277311,0.548780488,0.607843137,-0.281641731,0.096153846,1,0.266959944,-0.147540984,-0.095347283,-0.15,2,-5,1.666666667,0.004765687,0.106666667,0.238095238,2,-6,2.096594596,0,0
0,2019,0.187,0.9,0.06,0.27,1.79,0.2,46.65,0.43,-0.12,6.77,0.4,4.453633,0.1,-0.03,-0.03,-0.11,12.56,0.28,0.56,-0.04,-0.12,-6109791,0,1,0,0,0,0,0,0,0,7.9,1.02,0.06,0.27,1.48,0.18,43.88,0.33,0.03,-7.35,0.39,4.285355,0.06,0.06,0.05,0.24,12.57,0.25,0.68,0.04,0.2,12231370,0,0,0,6.596,1.05,0.06,0.27,1.76,0.28,38.07,0.36,0.06,13.39,0.4,4.167242,0.08,0.09,0.07,0.3,12.54,0.3,0.57,0.06,0.24,17699795,0,0,-0.976329114,-0.117647059,0.209459459,0.111111111,0.117647059,0.063126709,0.303030303,-5,-1.921088435,0.025641026,0.039268159,0.666666667,-1.5,-1.6,-1.458333333,-0.000795545,0.12,-0.176470588,-2,-1.6,-1.499518124,0,0
0,2019,4.473,1.14,0.06,0.1,-0.15,0,39.4,0.28,0.21,0.01,0.42,6.013091,1.32,0.34,0.36,4256356100,12.11,-1.15,-6.59,0.34,4557792800,42563561,0,0,0,0,0,0,0,1,0,4.477,1.16,0.06,0.1,-0.22,0.32,41.15,0.26,0.22,0.01,0.4,5.587343,0.9,0.33,0.35,4305264400,12.15,-0.74,-4.59,0.33,4622061300,43052644,0,0,1,4.513,1.15,0.06,0.1,-0.56,0.32,51.45,0.3,0.18,0.02,0.41,5.33831,0.47,0.23,0.25,3361370600,12.24,-0.3,-1.79,0.23,3596940000,33613706,0,0,-0.000893455,-0.017241379,-0.318181818,-1,0.285714286,-0.042527339,0.076923077,-0.045454545,0,0.05,0.076198651,0.466666667,0.03030303,0.028571429,-0.011360115,-0.003292181,0.554054054,0.435729847,0.03030303,-0.013904727,-0.011360115,1,1
